# checkpoint=results/bilinear_frozen/pretrained/N2000/seed42/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3571  bootstrap_ci95=[0.3433, 0.3750]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,12,0.8,1.706,1.85,True,True,True,True
21,11815,17,8,0.47058823529411764,2.03,1.302,True,True,True,True
24,11816,50,43,0.86,6.102,4.322,True,True,True,False
26,11816,16,13,0.8125,1.575,1.909,True,True,True,True
27,11816,20,4,0.2,2.323,0.826,True,True,True,True
29,11816,21,16,0.7619047619047619,1.802,1.883,True,True,True,True
34,11816,18,8,0.4444444444444444,1.465,1.025,True,True,True,True
39,11816,19,10,0.5263157894736842,2.231,1.039,True,True,True,True
53,11818,14,5,0.35714285714285715,1.109,0.462,True,True,True,True
54,11818,14,6,0.42857142857142855,1.326,0.624,True,True,True,False
56,11818,14,5,0.35714285714285715,1.573,0.753,True,True,True,False
65,11840,16,8,0.5,2.159,1.184,True,True,True,False
71,11840,19,7,0.3684210526315789,1.878,0.634,True,True,True,True
73,11840,26,10,0.38461538461538464,2.901,1.312,True,True,True,True
75,11840,19,9,0.47368421052631576,1.989,1.261,True,True,True,True
85,11840,16,4,0.25,1.592,0.481,True,True,True,True
86,11840,19,4,0.21052631578947367,2.442,0.698,True,True,True,True
88,11840,16,4,0.25,2.256,0.752,True,True,True,True
89,11840,15,6,0.4,1.53,0.937,True,True,True,False
102,12089,16,6,0.375,1.592,0.864,True,True,True,True
107,12089,14,7,0.5,1.611,0.804,True,True,True,False
117,12089,22,8,0.36363636363636365,2.288,1.084,True,True,True,True
129,12100,22,5,0.22727272727272727,2.516,0.775,True,True,True,True
130,12100,23,15,0.6521739130434783,2.348,2.122,True,True,True,True
132,12100,17,9,0.5294117647058824,1.321,1.113,True,True,True,True
140,12101,23,23,1.0,3.33,3.72,True,True,True,False
143,12101,17,8,0.47058823529411764,1.732,1.466,True,True,True,True
149,12150,20,6,0.3,2.157,0.791,True,True,True,False
151,12150,24,4,0.16666666666666666,3.126,0.78,True,True,True,True
162,12321,-1,-1,nan,0.0,0.0,False,False,False,
166,12321,28,10,0.35714285714285715,4.361,1.338,True,True,True,True
180,12426,20,4,0.2,2.086,0.424,True,True,True,False
181,12426,19,4,0.21052631578947367,1.502,0.649,True,True,True,False
183,12426,19,5,0.2631578947368421,2.062,1.086,True,True,True,False
193,12483,19,17,0.8947368421052632,2.81,2.148,True,True,True,True
197,12524,18,11,0.6111111111111112,2.055,1.63,True,True,True,False
208,12534,19,5,0.2631578947368421,2.329,0.849,True,True,True,True
218,12534,27,6,0.2222222222222222,3.608,1.06,True,True,True,True
220,12534,27,8,0.2962962962962963,3.367,1.869,True,True,True,True
222,12551,32,13,0.40625,3.52,1.408,True,True,True,True
224,12551,19,5,0.2631578947368421,1.797,0.636,True,True,True,True
232,12551,19,3,0.15789473684210525,2.676,0.65,True,True,True,True
235,12551,13,8,0.6153846153846154,1.266,1.092,True,True,True,True
241,12551,18,5,0.2777777777777778,2.077,0.838,True,True,True,True
248,12776,16,5,0.3125,1.615,1.092,True,True,True,True
251,12776,29,6,0.20689655172413793,4.671,0.943,True,True,True,True
255,12776,28,8,0.2857142857142857,3.902,1.27,True,True,True,True
258,12790,34,35,1.0294117647058822,4.513,3.965,True,True,True,True
261,12790,17,6,0.35294117647058826,2.121,1.018,True,True,True,True
