# checkpoint=results/upsamp_warmup/random/N6000/seed0/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3200  bootstrap_ci95=[0.3077, 0.3333]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,6,0.4,1.777,1.125,True,True,True,True
21,11815,17,0,0.0,2.265,0.499,True,False,False,False
24,11816,50,0,0.0,6.634,0.519,True,False,False,False
26,11816,16,14,0.875,1.223,2.295,True,True,True,True
27,11816,20,13,0.65,2.308,1.854,True,True,True,True
29,11816,21,6,0.2857142857142857,2.07,0.843,True,True,True,False
34,11816,18,3,0.16666666666666666,1.688,0.564,True,True,True,True
39,11816,19,9,0.47368421052631576,2.2,1.514,True,True,True,True
53,11818,14,3,0.21428571428571427,1.05,0.469,True,True,True,True
54,11818,14,3,0.21428571428571427,1.524,0.633,True,True,True,False
56,11818,14,3,0.21428571428571427,1.397,0.701,True,True,True,False
65,11840,16,11,0.6875,1.999,1.533,True,True,True,False
71,11840,19,9,0.47368421052631576,1.707,0.616,True,True,True,False
73,11840,26,1,0.038461538461538464,3.11,0.496,True,False,False,False
75,11840,19,13,0.6842105263157895,2.091,2.243,True,True,True,True
85,11840,-1,-1,nan,0.0,0.0,False,False,False,
86,11840,19,5,0.2631578947368421,2.64,0.882,True,True,True,False
88,11840,-1,-1,nan,0.0,0.0,False,False,False,
89,11840,15,6,0.4,1.523,0.905,True,True,True,False
102,12089,16,10,0.625,1.818,1.365,True,True,True,True
107,12089,14,6,0.42857142857142855,1.54,0.875,True,True,True,False
117,12089,22,5,0.22727272727272727,2.896,0.885,True,True,True,True
129,12100,22,7,0.3181818181818182,2.383,1.125,True,True,True,True
130,12100,23,7,0.30434782608695654,2.194,1.113,True,True,True,True
132,12100,17,4,0.23529411764705882,1.818,0.526,True,True,True,False
140,12101,23,12,0.5217391304347826,2.244,2.308,True,True,True,True
143,12101,17,13,0.7647058823529411,2.037,1.55,True,True,True,True
149,12150,20,5,0.25,2.424,0.745,True,True,True,True
151,12150,24,6,0.25,3.525,0.974,True,True,True,True
162,12321,84,0,0.0,7.092,0.524,True,False,False,False
166,12321,28,47,1.6785714285714286,3.776,7.944,True,True,True,True
180,12426,-1,-1,nan,0.0,0.0,False,False,False,
181,12426,19,4,0.21052631578947367,1.936,0.631,True,True,True,False
183,12426,19,4,0.21052631578947367,2.051,0.517,True,True,True,False
193,12483,19,7,0.3684210526315789,2.178,0.675,True,True,True,True
197,12524,18,8,0.4444444444444444,1.576,0.922,True,True,True,False
208,12534,-1,-1,nan,0.0,0.0,False,False,False,
218,12534,27,7,0.25925925925925924,3.534,1.222,True,True,True,True
220,12534,27,2,0.07407407407407407,3.363,0.534,True,True,True,True
222,12551,-1,-1,nan,0.0,0.0,False,False,False,
224,12551,19,4,0.21052631578947367,3.141,0.681,True,True,True,True
232,12551,19,3,0.15789473684210525,2.203,0.614,True,True,True,False
235,12551,13,6,0.46153846153846156,1.07,0.969,True,True,True,False
241,12551,18,8,0.4444444444444444,1.767,0.962,True,True,True,True
248,12776,16,17,1.0625,1.835,4.053,True,True,True,True
251,12776,29,5,0.1724137931034483,3.957,0.852,True,True,True,True
255,12776,28,6,0.21428571428571427,3.506,1.084,True,True,True,True
258,12790,-1,-1,nan,0.0,0.0,False,False,False,
261,12790,17,10,0.5882352941176471,1.692,1.641,True,True,True,True
273,12798,17,5,0.29411764705882354,1.779,1.131,True,True,True,True
278,12798,18,12,0.6666666666666666,1.943,1.829,True,True,True,False
284,12798,17,6,0.35294117647058826,1.578,0.802,True,True,True,False
299,12804,20,5,0.25,2.359,1.056,True,True,True,True
307,12839,18,4,0.2222222222222222,2.164,0.474,True,True,True,True
312,12839,-1,-1,nan,0.0,0.0,False,False,False,
315,12863,17,4,0.23529411764705882,1.966,0.712,True,True,True,False
319,12863,18,6,0.3333333333333333,1.417,0.68,True,True,True,True
325,12863,15,8,0.5333333333333333,1.93,1.5,True,True,True,False
326,12863,15,7,0.4666666666666667,1.54,0.749,True,True,True,False
329,12863,16,0,0.0,1.937,0.448,True,False,False,False
331,12863,27,16,0.5925925925925926,3.59,2.115,True,True,True,True
337,12906,22,13,0.5909090909090909,2.223,0.638,True,True,True,False
340,12906,20,7,0.35,1.766,0.57,True,True,True,True
343,12906,-1,-1,nan,0.0,0.0,False,False,False,
344,12936,44,0,0.0,3.684,0.457,True,False,False,False
345,12936,-1,-1,nan,0.0,0.0,False,False,False,
364,12959,16,2,0.125,1.785,0.76,True,True,True,True
365,12959,20,11,0.55,2.327,1.771,True,True,True,True
366,12961,57,11,0.19298245614035087,6.558,0.789,True,True,True,True
369,12961,17,6,0.35294117647058826,1.509,0.899,True,True,True,True
373,12961,16,6,0.375,1.854,0.621,True,True,True,True
380,13012,28,24,0.8571428571428571,2.822,1.97,True,True,True,True
381,13012,20,6,0.3,2.204,0.78,True,True,True,False
384,13012,17,6,0.35294117647058826,1.598,0.656,True,True,True,True
390,13012,27,7,0.25925925925925924,3.857,0.936,True,True,True,True
392,13012,15,0,0.0,1.749,0.576,True,False,False,False
395,13014,16,10,0.625,1.634,1.16,True,True,True,True
405,13014,20,2,0.1,1.694,0.483,True,False,False,False
406,13014,19,11,0.5789473684210527,2.151,0.83,True,True,True,False
412,13014,30,0,0.0,5.426,0.5,True,False,False,False
414,13014,14,14,1.0,1.279,1.103,True,True,True,True
419,13016,17,3,0.17647058823529413,1.591,0.567,True,True,True,True
420,13016,17,4,0.23529411764705882,1.839,0.631,True,True,True,True
425,13029,17,3,0.17647058823529413,1.939,0.66,True,True,True,False
428,13029,28,4,0.14285714285714285,3.718,0.959,True,True,True,False
430,13029,19,4,0.21052631578947367,2.137,0.556,True,True,True,False
432,13058,16,6,0.375,1.123,0.871,True,True,True,True
436,13058,23,14,0.6086956521739131,2.094,1.296,True,True,True,True
439,13103,-1,-1,nan,0.0,0.0,False,False,False,
441,13103,-1,-1,nan,0.0,0.0,False,False,False,
451,13103,18,7,0.3888888888888889,1.989,1.228,True,True,True,True
452,13103,25,13,0.52,3.574,2.036,True,True,True,True
454,13103,16,6,0.375,1.802,0.973,True,True,True,True
455,13103,27,7,0.25925925925925924,3.941,0.841,True,True,True,True
466,13115,25,8,0.32,3.728,1.509,True,True,True,True
471,13224,22,-1,nan,2.494,0.0,True,False,False,
472,13224,16,15,0.9375,1.531,1.93,True,True,True,True
473,13224,22,15,0.6818181818181818,2.367,1.212,True,True,True,True
476,13224,16,4,0.25,1.829,1.014,True,True,True,False
481,13224,23,5,0.21739130434782608,2.484,0.814,True,True,True,True
484,13292,27,0,0.0,3.371,0.519,True,False,False,False
493,13292,15,3,0.2,1.639,0.574,True,True,True,True
494,13292,16,4,0.25,1.868,0.644,True,True,True,False
496,13292,15,3,0.2,1.523,0.641,True,True,True,False
506,13327,16,5,0.3125,1.608,0.593,True,True,True,True
513,13327,24,11,0.4583333333333333,2.641,1.871,True,True,True,True
515,13327,-1,-1,nan,0.0,0.0,False,False,False,
524,13358,27,3,0.1111111111111111,3.079,0.561,True,True,True,True
525,13358,25,4,0.16,2.929,0.817,True,True,True,False
528,13358,17,4,0.23529411764705882,1.7,0.743,True,True,True,False
536,13406,16,3,0.1875,1.663,0.593,True,True,True,False
541,13406,20,6,0.3,2.121,1.012,True,True,True,True
542,13406,15,5,0.3333333333333333,1.598,1.029,True,True,True,False
543,13406,15,4,0.26666666666666666,2.638,0.838,True,True,True,True
545,13406,15,4,0.26666666666666666,1.212,0.785,True,True,True,True
546,13406,13,4,0.3076923076923077,1.401,0.809,True,True,True,True
548,13419,28,14,0.5,2.43,1.375,True,True,True,True
556,13419,17,4,0.23529411764705882,1.612,0.844,True,True,True,False
563,13419,26,12,0.46153846153846156,3.436,1.571,True,True,True,True
564,13419,39,6,0.15384615384615385,4.704,0.647,True,True,True,True
565,13419,19,6,0.3157894736842105,2.094,0.581,True,True,True,False
566,13419,18,0,0.0,2.306,0.677,True,False,False,False
571,13452,32,16,0.5,3.314,2.179,True,True,True,True
573,13452,23,9,0.391304347826087,2.738,1.352,True,True,True,False
578,13452,26,0,0.0,2.822,0.452,True,False,False,False
585,13729,40,0,0.0,3.676,0.581,True,False,False,False
595,13729,-1,-1,nan,0.0,0.0,False,False,False,
596,13729,19,8,0.42105263157894735,2.666,1.457,True,True,True,True
598,13729,14,3,0.21428571428571427,1.148,0.47,True,True,True,True
601,13729,20,8,0.4,2.436,1.148,True,True,True,True
602,13729,14,0,0.0,1.472,0.495,True,False,False,False
608,13729,19,6,0.3157894736842105,2.14,0.65,True,True,True,False
609,13729,21,4,0.19047619047619047,1.71,0.455,True,True,True,False
610,13729,16,5,0.3125,1.058,0.56,True,True,True,True
611,13729,17,4,0.23529411764705882,1.495,0.445,True,True,True,False
617,13951,48,0,0.0,3.981,0.49,True,False,False,False
618,13951,29,7,0.2413793103448276,3.005,0.834,True,True,True,True
619,13951,20,6,0.3,2.042,0.813,True,True,True,True
620,13951,25,12,0.48,2.552,1.775,True,True,True,False
635,14009,19,0,0.0,1.935,0.383,True,False,False,False
639,14009,20,3,0.15,2.012,0.478,True,True,True,False
642,14009,15,4,0.26666666666666666,1.45,0.759,True,True,True,True
644,14009,16,3,0.1875,1.511,0.474,True,True,True,True
651,14009,16,4,0.25,2.009,0.734,True,True,True,False
653,14231,22,8,0.36363636363636365,2.096,0.713,True,True,True,True
659,14231,20,2,0.1,2.214,0.947,True,True,True,False
665,14231,15,3,0.2,1.637,0.636,True,True,True,False
668,14308,17,3,0.17647058823529413,1.753,0.625,True,True,True,True
672,14308,18,4,0.2222222222222222,1.646,0.763,True,True,True,True
682,14308,33,12,0.36363636363636365,3.475,1.639,True,True,True,True
684,14341,20,7,0.35,1.764,1.005,True,True,True,True
685,14341,16,4,0.25,1.737,0.929,True,True,True,True
686,14341,17,4,0.23529411764705882,1.359,0.748,True,True,True,True
687,14341,18,2,0.1111111111111111,1.779,0.618,True,True,True,False
693,14341,17,7,0.4117647058823529,1.21,0.808,True,True,True,False
694,14341,20,2,0.1,2.589,0.643,True,True,True,False
701,14573,19,6,0.3157894736842105,2.032,1.066,True,True,True,False
704,14573,22,14,0.6363636363636364,2.326,1.857,True,True,True,True
705,14573,17,7,0.4117647058823529,1.526,1.166,True,True,True,True
706,14573,16,3,0.1875,1.684,0.702,True,True,True,False
707,14573,17,5,0.29411764705882354,1.671,0.909,True,True,True,True
708,14573,17,5,0.29411764705882354,1.641,0.663,True,True,True,True
709,14580,56,0,0.0,5.652,0.548,True,False,False,False
722,14585,17,0,0.0,1.275,0.401,True,False,False,False
724,14585,15,4,0.26666666666666666,1.45,0.622,True,True,True,True
725,14585,18,5,0.2777777777777778,2.237,0.978,True,True,True,True
726,14585,16,14,0.875,1.849,2.373,True,True,True,False
731,14585,17,7,0.4117647058823529,1.64,0.858,True,True,True,True
734,14585,20,5,0.25,2.029,0.963,True,True,True,False
735,14585,16,5,0.3125,1.611,1.002,True,True,True,False
736,14585,19,4,0.21052631578947367,2.182,0.676,True,True,True,True
738,14614,23,3,0.13043478260869565,2.818,0.796,True,True,True,True
747,14614,39,9,0.23076923076923078,5.663,1.75,True,True,True,True
749,14614,-1,-1,nan,0.0,0.0,False,False,False,
751,14624,21,10,0.47619047619047616,2.001,0.803,True,True,True,True
763,14648,14,6,0.42857142857142855,1.335,0.732,True,True,True,True
766,14648,15,12,0.8,0.943,1.523,True,True,True,False
777,14803,16,2,0.125,1.716,0.611,True,True,True,True
785,14982,-1,-1,nan,0.0,0.0,False,False,False,
