# checkpoint=results/morph_warmup/pretrained/N1500/seed1/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.4000  bootstrap_ci95=[0.3750, 0.4286]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,15,1.0,1.985,3.044,True,True,True,True
21,11815,17,0,0.0,1.884,0.534,True,False,False,False
24,11816,50,0,0.0,5.054,0.54,True,False,False,False
26,11816,16,22,1.375,1.42,2.337,True,True,True,True
27,11816,20,12,0.6,2.345,0.913,True,True,True,False
29,11816,21,9,0.42857142857142855,2.347,1.162,True,True,True,True
34,11816,18,5,0.2777777777777778,2.112,0.76,True,True,True,True
39,11816,19,12,0.631578947368421,2.1,1.772,True,True,True,True
53,11818,14,13,0.9285714285714286,1.242,1.569,True,True,True,False
54,11818,14,0,0.0,1.585,0.548,True,False,False,False
56,11818,14,5,0.35714285714285715,1.326,0.682,True,True,True,False
65,11840,16,1,0.0625,1.568,0.599,True,False,False,False
71,11840,19,0,0.0,2.069,0.543,True,False,False,False
73,11840,26,18,0.6923076923076923,2.975,1.928,True,True,True,True
75,11840,19,12,0.631578947368421,2.15,1.832,True,True,True,True
85,11840,16,5,0.3125,1.471,0.496,True,True,True,True
86,11840,19,6,0.3157894736842105,2.258,0.7,True,True,True,False
88,11840,16,0,0.0,1.53,0.408,True,False,False,False
89,11840,15,0,0.0,1.661,0.549,True,False,False,False
102,12089,16,10,0.625,1.999,0.77,True,True,True,False
107,12089,14,6,0.42857142857142855,1.355,0.747,True,True,True,True
117,12089,22,12,0.5454545454545454,2.083,1.63,True,True,True,True
129,12100,22,0,0.0,2.419,0.461,True,False,False,False
130,12100,23,0,0.0,2.584,0.494,True,False,False,False
132,12100,17,7,0.4117647058823529,1.569,0.686,True,True,True,True
140,12101,23,0,0.0,2.381,0.582,True,False,False,False
143,12101,17,12,0.7058823529411765,1.537,1.458,True,True,True,True
149,12150,20,5,0.25,2.799,1.194,True,True,True,True
151,12150,24,13,0.5416666666666666,3.114,2.311,True,True,True,True
162,12321,-1,-1,nan,0.0,0.0,False,False,False,
166,12321,28,0,0.0,4.351,0.782,True,False,False,False
180,12426,20,9,0.45,1.792,1.303,True,True,True,True
181,12426,19,5,0.2631578947368421,1.704,0.686,True,True,True,True
183,12426,-1,-1,nan,0.0,0.0,False,False,False,
193,12483,-1,-1,nan,0.0,0.0,False,False,False,
197,12524,18,7,0.3888888888888889,1.759,0.716,True,True,True,False
208,12534,19,3,0.15789473684210525,2.27,0.625,True,True,True,True
218,12534,27,3,0.1111111111111111,3.473,0.592,True,True,True,True
220,12534,27,4,0.14814814814814814,4.032,0.72,True,True,True,True
222,12551,32,16,0.5,3.828,1.428,True,True,True,True
224,12551,19,6,0.3157894736842105,1.846,0.886,True,True,True,True
232,12551,19,9,0.47368421052631576,2.991,1.241,True,True,True,True
235,12551,13,0,0.0,1.467,0.552,True,False,False,False
241,12551,18,8,0.4444444444444444,1.868,1.194,True,True,True,True
248,12776,16,9,0.5625,1.681,1.157,True,True,True,True
251,12776,29,7,0.2413793103448276,4.181,1.203,True,True,True,True
255,12776,28,8,0.2857142857142857,3.533,0.946,True,True,True,True
258,12790,-1,-1,nan,0.0,0.0,False,False,False,
261,12790,17,6,0.35294117647058826,1.588,0.888,True,True,True,True
273,12798,17,6,0.35294117647058826,1.271,0.49,True,True,True,True
278,12798,18,4,0.2222222222222222,1.761,0.562,True,True,True,True
284,12798,-1,-1,nan,0.0,0.0,False,False,False,
299,12804,20,12,0.6,2.59,1.718,True,True,True,True
307,12839,18,5,0.2777777777777778,1.775,0.819,True,True,True,True
312,12839,15,9,0.6,1.37,1.155,True,True,True,True
315,12863,17,0,0.0,1.946,0.564,True,False,False,False
319,12863,18,13,0.7222222222222222,1.91,1.963,True,True,True,True
325,12863,-1,-1,nan,0.0,0.0,False,False,False,
326,12863,15,6,0.4,1.34,0.613,True,True,True,False
329,12863,16,11,0.6875,1.455,2.097,True,True,True,False
331,12863,27,8,0.2962962962962963,3.858,0.918,True,True,True,True
337,12906,22,12,0.5454545454545454,2.275,1.087,True,True,True,False
340,12906,20,6,0.3,1.988,0.725,True,True,True,False
343,12906,25,0,0.0,2.691,0.533,True,False,False,False
344,12936,44,0,0.0,3.474,0.439,True,False,False,False
345,12936,20,0,0.0,2.46,0.564,True,False,False,False
364,12959,16,10,0.625,1.619,1.272,True,True,True,True
365,12959,20,9,0.45,2.307,1.11,True,True,True,False
366,12961,-1,-1,nan,0.0,0.0,False,False,False,
369,12961,17,3,0.17647058823529413,1.788,0.531,True,True,True,True
373,12961,16,4,0.25,1.746,0.844,True,True,True,True
380,13012,-1,-1,nan,0.0,0.0,False,False,False,
381,13012,20,5,0.25,2.061,0.73,True,True,True,True
384,13012,17,4,0.23529411764705882,1.591,0.627,True,True,True,False
390,13012,27,12,0.4444444444444444,3.153,1.563,True,True,True,True
392,13012,15,5,0.3333333333333333,1.892,1.086,True,True,True,True
395,13014,16,9,0.5625,1.302,0.572,True,True,True,True
405,13014,20,14,0.7,2.41,0.855,True,True,True,True
406,13014,19,10,0.5263157894736842,2.359,0.854,True,True,True,True
412,13014,30,1,0.03333333333333333,5.588,0.483,True,False,False,False
414,13014,14,18,1.2857142857142858,0.997,0.84,True,True,True,False
419,13016,17,0,0.0,1.482,0.503,True,False,False,False
420,13016,17,0,0.0,1.534,0.538,True,False,False,False
425,13029,-1,-1,nan,0.0,0.0,False,False,False,
428,13029,28,3,0.10714285714285714,3.254,0.588,True,True,True,True
430,13029,19,8,0.42105263157894735,1.59,1.373,True,True,True,False
432,13058,16,7,0.4375,1.428,0.678,True,True,True,True
436,13058,23,12,0.5217391304347826,2.241,1.726,True,True,True,True
439,13103,-1,-1,nan,0.0,0.0,False,False,False,
441,13103,16,0,0.0,1.39,0.478,True,False,False,False
451,13103,-1,-1,nan,0.0,0.0,False,False,False,
452,13103,25,9,0.36,3.167,1.429,True,True,True,True
454,13103,-1,-1,nan,0.0,0.0,False,False,False,
455,13103,-1,-1,nan,0.0,0.0,False,False,False,
466,13115,25,7,0.28,3.256,0.988,True,True,True,True
471,13224,22,9,0.4090909090909091,2.485,1.084,True,True,True,True
472,13224,16,18,1.125,1.689,2.713,True,True,True,False
473,13224,22,12,0.5454545454545454,2.759,2.113,True,True,True,False
476,13224,16,6,0.375,1.696,0.97,True,True,True,True
481,13224,23,13,0.5652173913043478,2.779,2.101,True,True,True,True
484,13292,27,13,0.48148148148148145,3.729,1.45,True,True,True,True
493,13292,15,9,0.6,1.751,1.058,True,True,True,True
494,13292,16,0,0.0,1.945,0.592,True,False,False,False
496,13292,15,7,0.4666666666666667,1.644,0.79,True,True,True,True
506,13327,16,9,0.5625,1.697,0.922,True,True,True,True
513,13327,24,6,0.25,3.22,0.734,True,True,True,True
515,13327,27,24,0.8888888888888888,3.803,2.439,True,True,True,True
524,13358,27,5,0.18518518518518517,3.07,0.649,True,True,True,False
525,13358,25,6,0.24,2.603,1.054,True,True,True,False
528,13358,-1,-1,nan,0.0,0.0,False,False,False,
536,13406,16,9,0.5625,1.769,1.217,True,True,True,False
541,13406,-1,-1,nan,0.0,0.0,False,False,False,
542,13406,15,0,0.0,1.433,0.533,True,False,False,False
543,13406,15,7,0.4666666666666667,1.609,0.766,True,True,True,True
545,13406,15,4,0.26666666666666666,1.657,0.877,True,True,True,True
546,13406,13,3,0.23076923076923078,1.365,0.777,True,True,True,True
548,13419,28,19,0.6785714285714286,2.244,1.352,True,True,True,True
556,13419,17,8,0.47058823529411764,1.378,0.508,True,True,True,False
563,13419,26,15,0.5769230769230769,2.957,2.165,True,True,True,True
564,13419,39,30,0.7692307692307693,6.589,5.452,True,True,True,True
565,13419,19,9,0.47368421052631576,2.108,0.921,True,True,True,False
566,13419,18,12,0.6666666666666666,1.725,1.239,True,True,True,True
571,13452,-1,-1,nan,0.0,0.0,False,False,False,
573,13452,23,4,0.17391304347826086,2.755,0.588,True,True,True,True
578,13452,26,10,0.38461538461538464,2.861,1.74,True,True,True,True
585,13729,40,50,1.25,3.802,4.149,True,True,True,True
595,13729,29,5,0.1724137931034483,3.948,0.775,True,True,True,True
596,13729,19,0,0.0,2.363,0.62,True,False,False,False
598,13729,14,5,0.35714285714285715,1.486,0.762,True,True,True,True
601,13729,20,10,0.5,2.324,0.989,True,True,True,False
602,13729,14,6,0.42857142857142855,1.324,0.887,True,True,True,True
608,13729,19,6,0.3157894736842105,2.118,0.773,True,True,True,False
609,13729,21,4,0.19047619047619047,2.245,0.598,True,True,True,True
610,13729,16,13,0.8125,1.302,1.788,True,True,True,True
611,13729,17,3,0.17647058823529413,1.533,0.49,True,True,True,True
617,13951,48,0,0.0,2.947,0.834,True,False,False,False
618,13951,29,0,0.0,2.775,0.61,True,False,False,False
619,13951,20,5,0.25,2.127,0.865,True,True,True,True
620,13951,25,6,0.24,2.584,0.949,True,True,True,True
635,14009,19,11,0.5789473684210527,2.159,1.674,True,True,True,True
639,14009,-1,-1,nan,0.0,0.0,False,False,False,
642,14009,15,14,0.9333333333333333,1.44,2.008,True,True,True,False
644,14009,16,4,0.25,1.572,0.596,True,True,True,True
651,14009,16,4,0.25,1.793,0.672,True,True,True,True
653,14231,22,10,0.45454545454545453,2.046,1.244,True,True,True,True
659,14231,20,3,0.15,2.072,0.523,True,True,True,True
665,14231,15,3,0.2,1.517,0.667,True,True,True,True
668,14308,17,4,0.23529411764705882,1.767,0.648,True,True,True,True
672,14308,18,1,0.05555555555555555,1.772,0.562,True,False,False,False
682,14308,33,9,0.2727272727272727,3.992,1.186,True,True,True,True
684,14341,20,0,0.0,2.05,0.5,True,False,False,False
685,14341,16,0,0.0,1.223,0.589,True,False,False,False
686,14341,17,4,0.23529411764705882,1.407,0.642,True,True,True,True
687,14341,18,4,0.2222222222222222,1.712,0.586,True,True,True,True
693,14341,-1,-1,nan,0.0,0.0,False,False,False,
694,14341,20,6,0.3,2.028,0.589,True,True,True,True
701,14573,19,5,0.2631578947368421,1.63,0.614,True,True,True,False
704,14573,22,7,0.3181818181818182,2.153,1.057,True,True,True,True
705,14573,17,4,0.23529411764705882,1.378,0.801,True,True,True,False
706,14573,16,7,0.4375,1.612,1.414,True,True,True,True
707,14573,17,11,0.6470588235294118,1.418,1.56,True,True,True,True
708,14573,17,6,0.35294117647058826,1.63,0.894,True,True,True,True
709,14580,56,0,0.0,5.873,0.504,True,False,False,False
722,14585,17,9,0.5294117647058824,1.394,1.23,True,True,True,True
724,14585,15,0,0.0,1.6,0.487,True,False,False,False
725,14585,18,3,0.16666666666666666,2.561,0.956,True,True,True,True
