# checkpoint=results/upsamp_warmup/pretrained/N6000/seed0/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3333  bootstrap_ci95=[0.3158, 0.3684]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,4,0.26666666666666666,1.767,0.746,True,True,True,True
21,11815,17,17,1.0,2.007,2.135,True,True,True,True
24,11816,50,0,0.0,4.836,0.416,True,False,False,False
26,11816,16,14,0.875,1.466,1.646,True,True,True,True
27,11816,20,9,0.45,2.087,1.383,True,True,True,True
29,11816,21,14,0.6666666666666666,2.538,0.774,True,True,True,False
34,11816,18,0,0.0,1.581,0.539,True,False,False,False
39,11816,19,8,0.42105263157894735,2.107,0.9,True,True,True,True
53,11818,-1,-1,nan,0.0,0.0,False,False,False,
54,11818,14,5,0.35714285714285715,1.502,0.512,True,True,True,False
56,11818,14,0,0.0,1.187,0.464,True,False,False,False
65,11840,16,7,0.4375,1.985,0.892,True,True,True,True
71,11840,19,7,0.3684210526315789,2.237,0.706,True,True,True,True
73,11840,26,6,0.23076923076923078,3.955,0.8,True,True,True,True
75,11840,19,8,0.42105263157894735,1.957,1.602,True,True,True,True
85,11840,16,6,0.375,1.889,0.551,True,True,True,True
86,11840,-1,-1,nan,0.0,0.0,False,False,False,
88,11840,16,4,0.25,1.867,0.869,True,True,True,True
89,11840,15,4,0.26666666666666666,1.765,0.612,True,True,True,False
102,12089,16,8,0.5,2.187,0.89,True,True,True,True
107,12089,14,0,0.0,1.346,0.502,True,False,False,False
117,12089,22,3,0.13636363636363635,2.337,0.592,True,True,True,True
129,12100,22,0,0.0,2.783,0.742,True,False,False,False
130,12100,23,10,0.43478260869565216,2.732,1.352,True,True,True,True
132,12100,17,9,0.5294117647058824,1.443,1.513,True,True,True,True
140,12101,23,5,0.21739130434782608,3.009,0.646,True,True,True,True
143,12101,17,7,0.4117647058823529,2.006,1.123,True,True,True,True
149,12150,20,3,0.15,2.232,0.966,True,True,True,True
151,12150,24,11,0.4583333333333333,3.205,1.748,True,True,True,True
162,12321,84,0,0.0,6.671,0.613,True,False,False,False
166,12321,28,4,0.14285714285714285,4.308,0.625,True,True,True,True
180,12426,20,6,0.3,2.171,1.333,True,True,True,True
181,12426,19,4,0.21052631578947367,1.93,0.962,True,True,True,False
183,12426,19,6,0.3157894736842105,2.164,0.599,True,True,True,False
193,12483,-1,-1,nan,0.0,0.0,False,False,False,
197,12524,18,0,0.0,1.769,0.462,True,False,False,False
208,12534,19,3,0.15789473684210525,2.079,0.972,True,True,True,True
218,12534,27,5,0.18518518518518517,3.717,0.665,True,True,True,False
220,12534,27,4,0.14814814814814814,3.389,0.521,True,True,True,False
222,12551,32,19,0.59375,3.168,2.491,True,True,True,True
224,12551,19,2,0.10526315789473684,2.073,0.528,True,True,True,True
232,12551,19,9,0.47368421052631576,3.67,1.701,True,True,True,True
235,12551,13,4,0.3076923076923077,1.416,0.729,True,True,True,True
241,12551,18,7,0.3888888888888889,1.874,0.989,True,True,True,True
248,12776,16,4,0.25,1.771,0.672,True,True,True,True
