# checkpoint=results/morph_warmup/pretrained/N4500/seed2/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3207  bootstrap_ci95=[0.3125, 0.3333]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,5,0.3333333333333333,1.82,0.69,True,True,True,True
21,11815,17,17,1.0,2.25,2.672,True,True,True,True
24,11816,50,0,0.0,7.928,0.557,True,False,False,False
26,11816,16,13,0.8125,1.432,2.025,True,True,True,True
27,11816,20,4,0.2,2.843,0.898,True,True,True,True
29,11816,21,10,0.47619047619047616,2.481,1.533,True,True,True,True
34,11816,18,3,0.16666666666666666,2.469,0.77,True,True,True,True
39,11816,19,6,0.3157894736842105,2.439,1.469,True,True,True,True
53,11818,14,4,0.2857142857142857,1.978,0.8,True,True,True,True
54,11818,14,6,0.42857142857142855,1.388,0.758,True,True,True,False
56,11818,14,8,0.5714285714285714,1.703,2.015,True,True,True,True
65,11840,-1,-1,nan,0.0,0.0,False,False,False,
71,11840,19,6,0.3157894736842105,2.635,0.749,True,True,True,True
73,11840,26,21,0.8076923076923077,3.006,2.474,True,True,True,True
75,11840,19,17,0.8947368421052632,2.1,2.624,True,True,True,True
85,11840,16,5,0.3125,1.436,0.67,True,True,True,True
86,11840,19,4,0.21052631578947367,2.687,0.851,True,True,True,True
88,11840,16,6,0.375,1.616,1.15,True,True,True,False
89,11840,15,3,0.2,1.124,0.709,True,True,True,False
102,12089,16,10,0.625,2.063,1.29,True,True,True,True
107,12089,14,13,0.9285714285714286,1.457,1.308,True,True,True,False
117,12089,22,17,0.7727272727272727,2.416,2.395,True,True,True,True
129,12100,22,4,0.18181818181818182,1.755,0.492,True,True,True,False
130,12100,23,11,0.4782608695652174,2.895,1.829,True,True,True,True
132,12100,17,8,0.47058823529411764,1.372,0.967,True,True,True,True
140,12101,23,13,0.5652173913043478,3.08,2.022,True,True,True,True
143,12101,17,9,0.5294117647058824,1.981,1.501,True,True,True,True
149,12150,20,4,0.2,2.697,0.896,True,True,True,True
151,12150,24,0,0.0,3.268,0.506,True,False,False,False
162,12321,84,0,0.0,6.297,0.409,True,False,False,False
166,12321,28,19,0.6785714285714286,4.817,3.217,True,True,True,True
180,12426,20,7,0.35,2.274,1.021,True,True,True,True
181,12426,19,7,0.3684210526315789,1.31,0.981,True,True,True,False
183,12426,19,6,0.3157894736842105,2.304,0.89,True,True,True,True
193,12483,19,8,0.42105263157894735,2.383,0.821,True,True,True,True
197,12524,18,8,0.4444444444444444,2.369,1.348,True,True,True,True
208,12534,19,0,0.0,1.946,0.384,True,False,False,False
218,12534,27,3,0.1111111111111111,4.245,0.735,True,True,True,True
220,12534,27,5,0.18518518518518517,4.984,1.089,True,True,True,False
222,12551,32,24,0.75,3.637,3.099,True,True,True,True
224,12551,19,0,0.0,1.435,0.398,True,False,False,False
232,12551,19,5,0.2631578947368421,2.532,0.544,True,True,True,False
235,12551,13,5,0.38461538461538464,1.78,0.818,True,True,True,True
241,12551,18,10,0.5555555555555556,2.126,1.105,True,True,True,True
248,12776,-1,-1,nan,0.0,0.0,False,False,False,
251,12776,29,6,0.20689655172413793,4.951,0.842,True,True,True,True
255,12776,28,4,0.14285714285714285,3.624,0.815,True,True,True,True
258,12790,34,0,0.0,4.56,0.498,True,False,False,False
261,12790,17,14,0.8235294117647058,1.494,1.673,True,True,True,True
273,12798,17,5,0.29411764705882354,1.818,0.712,True,True,True,False
278,12798,18,2,0.1111111111111111,1.775,0.584,True,True,True,True
284,12798,17,3,0.17647058823529413,2.024,0.812,True,True,True,True
299,12804,20,9,0.45,2.675,1.013,True,True,True,True
307,12839,18,4,0.2222222222222222,2.685,1.066,True,True,True,True
312,12839,15,5,0.3333333333333333,1.617,0.718,True,True,True,True
315,12863,17,5,0.29411764705882354,2.061,0.863,True,True,True,False
319,12863,-1,-1,nan,0.0,0.0,False,False,False,
325,12863,15,6,0.4,1.33,0.777,True,True,True,True
326,12863,15,5,0.3333333333333333,1.541,0.604,True,True,True,False
329,12863,16,4,0.25,1.807,0.893,True,True,True,True
331,12863,27,10,0.37037037037037035,4.226,1.81,True,True,True,True
337,12906,22,6,0.2727272727272727,3.326,0.674,True,True,True,False
340,12906,20,5,0.25,1.874,0.768,True,True,True,False
343,12906,25,7,0.28,2.723,0.922,True,True,True,True
344,12936,44,0,0.0,4.482,0.613,True,False,False,False
345,12936,20,7,0.35,2.124,0.886,True,True,True,False
364,12959,16,4,0.25,1.862,0.602,True,True,True,True
365,12959,20,3,0.15,2.37,0.782,True,True,True,True
366,12961,57,0,0.0,7.552,0.381,True,False,False,False
369,12961,17,3,0.17647058823529413,1.35,0.599,True,True,True,True
373,12961,16,7,0.4375,1.484,0.644,True,True,True,False
380,13012,28,0,0.0,3.341,0.621,True,False,False,False
381,13012,20,7,0.35,2.57,0.645,True,True,True,False
384,13012,-1,-1,nan,0.0,0.0,False,False,False,
390,13012,27,4,0.14814814814814814,3.897,0.747,True,True,True,True
392,13012,15,3,0.2,2.074,0.683,True,True,True,True
395,13014,16,10,0.625,1.425,1.093,True,True,True,True
405,13014,20,14,0.7,2.415,1.493,True,True,True,False
406,13014,19,13,0.6842105263157895,2.364,1.584,True,True,True,True
412,13014,-1,-1,nan,0.0,0.0,False,False,False,
414,13014,-1,-1,nan,0.0,0.0,False,False,False,
419,13016,17,3,0.17647058823529413,1.781,0.658,True,True,True,True
420,13016,17,4,0.23529411764705882,2.37,0.853,True,True,True,False
425,13029,17,3,0.17647058823529413,1.724,0.667,True,True,True,True
428,13029,28,5,0.17857142857142858,4.57,0.746,True,True,True,True
430,13029,19,2,0.10526315789473684,2.196,0.635,True,True,True,True
432,13058,16,6,0.375,1.643,0.602,True,True,True,True
436,13058,23,11,0.4782608695652174,2.508,1.242,True,True,True,True
439,13103,35,31,0.8857142857142857,2.967,1.97,True,True,True,True
441,13103,16,4,0.25,2.387,0.751,True,True,True,True
451,13103,18,7,0.3888888888888889,2.452,1.241,True,True,True,False
452,13103,-1,-1,nan,0.0,0.0,False,False,False,
454,13103,16,5,0.3125,1.818,0.988,True,True,True,True
455,13103,27,5,0.18518518518518517,3.324,0.455,True,True,True,False
466,13115,25,5,0.2,3.887,0.872,True,True,True,False
471,13224,22,0,0.0,2.929,0.453,True,False,False,False
472,13224,16,7,0.4375,1.658,0.89,True,True,True,True
473,13224,22,5,0.22727272727272727,1.665,0.661,True,True,True,True
476,13224,16,10,0.625,1.923,1.861,True,True,True,True
481,13224,-1,-1,nan,0.0,0.0,False,False,False,
484,13292,27,10,0.37037037037037035,3.703,0.832,True,True,True,True
493,13292,15,6,0.4,1.82,1.307,True,True,True,True
494,13292,16,4,0.25,1.739,0.545,True,True,True,True
496,13292,15,0,0.0,2.022,0.584,True,False,False,False
506,13327,16,7,0.4375,1.866,0.72,True,True,True,True
513,13327,24,10,0.4166666666666667,2.844,0.789,True,True,True,False
515,13327,-1,-1,nan,0.0,0.0,False,False,False,
524,13358,27,6,0.2222222222222222,3.953,0.836,True,True,True,True
525,13358,25,10,0.4,3.637,0.884,True,True,True,False
528,13358,17,5,0.29411764705882354,2.194,0.951,True,True,True,False
536,13406,16,8,0.5,1.689,1.342,True,True,True,True
541,13406,20,8,0.4,2.917,1.351,True,True,True,False
542,13406,15,5,0.3333333333333333,2.007,0.939,True,True,True,True
543,13406,15,15,1.0,1.498,2.761,True,True,True,True
545,13406,15,5,0.3333333333333333,1.326,0.72,True,True,True,True
546,13406,13,5,0.38461538461538464,1.422,0.736,True,True,True,True
548,13419,-1,-1,nan,0.0,0.0,False,False,False,
556,13419,17,0,0.0,1.496,0.751,True,False,False,False
563,13419,26,28,1.0769230769230769,4.128,4.222,True,True,True,True
564,13419,39,20,0.5128205128205128,5.675,2.184,True,True,True,True
565,13419,-1,-1,nan,0.0,0.0,False,False,False,
566,13419,18,16,0.8888888888888888,2.37,2.84,True,True,True,True
571,13452,32,55,1.71875,3.664,6.08,True,True,True,True
573,13452,23,4,0.17391304347826086,2.595,0.724,True,True,True,True
578,13452,26,12,0.46153846153846156,3.203,1.724,True,True,True,True
585,13729,-1,-1,nan,0.0,0.0,False,False,False,
595,13729,29,19,0.6551724137931034,5.157,3.687,True,True,True,True
596,13729,19,7,0.3684210526315789,2.66,1.029,True,True,True,True
598,13729,14,5,0.35714285714285715,1.247,0.874,True,True,True,True
601,13729,20,7,0.35,2.842,1.288,True,True,True,True
602,13729,14,6,0.42857142857142855,1.333,1.287,True,True,True,True
608,13729,19,14,0.7368421052631579,1.711,1.514,True,True,True,True
609,13729,21,5,0.23809523809523808,3.019,1.057,True,True,True,True
610,13729,16,5,0.3125,1.464,0.564,True,True,True,True
611,13729,-1,-1,nan,0.0,0.0,False,False,False,
617,13951,48,0,0.0,4.854,0.485,True,False,False,False
618,13951,29,4,0.13793103448275862,2.784,0.47,True,True,True,True
619,13951,20,4,0.2,1.813,0.455,True,True,True,True
620,13951,25,4,0.16,1.866,0.443,True,True,True,True
635,14009,19,8,0.42105263157894735,1.384,0.602,True,True,True,False
