# checkpoint=results/bilinear_warmup/pretrained/N6000/seed1/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.2353  bootstrap_ci95=[0.2222, 0.2500]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,16,1.0666666666666667,1.709,2.83,True,True,True,True
21,11815,17,3,0.17647058823529413,2.294,0.743,True,True,True,True
24,11816,-1,-1,nan,0.0,0.0,False,False,False,
26,11816,16,4,0.25,1.411,0.663,True,True,True,False
27,11816,20,7,0.35,2.171,0.838,True,True,True,True
29,11816,21,4,0.19047619047619047,1.882,0.578,True,True,True,True
34,11816,18,18,1.0,1.535,2.342,True,True,True,True
39,11816,19,11,0.5789473684210527,2.046,1.86,True,True,True,True
53,11818,14,3,0.21428571428571427,1.23,0.649,True,True,True,True
54,11818,14,4,0.2857142857142857,1.116,0.675,True,True,True,False
56,11818,14,6,0.42857142857142855,1.237,0.659,True,True,True,False
65,11840,16,4,0.25,1.657,0.592,True,True,True,True
71,11840,19,6,0.3157894736842105,2.362,0.952,True,True,True,True
73,11840,26,4,0.15384615384615385,3.758,0.567,True,True,True,True
75,11840,19,15,0.7894736842105263,2.019,2.811,True,True,True,True
85,11840,16,5,0.3125,1.769,1.034,True,True,True,True
86,11840,19,6,0.3157894736842105,2.531,1.533,True,True,True,True
88,11840,16,7,0.4375,2.314,1.011,True,True,True,False
89,11840,15,3,0.2,1.552,0.55,True,True,True,False
102,12089,16,11,0.6875,1.836,1.075,True,True,True,True
107,12089,14,4,0.2857142857142857,1.228,0.701,True,True,True,False
117,12089,22,6,0.2727272727272727,2.184,0.912,True,True,True,True
129,12100,22,4,0.18181818181818182,2.414,0.785,True,True,True,False
130,12100,23,3,0.13043478260869565,2.651,0.477,True,True,True,True
132,12100,17,3,0.17647058823529413,1.592,0.51,True,True,True,True
140,12101,23,3,0.13043478260869565,2.372,0.699,True,True,True,True
