# checkpoint=results/upsamp_warmup/random/N6000/seed42/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3158  bootstrap_ci95=[0.3043, 0.3333]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,-1,-1,nan,0.0,0.0,False,False,False,
21,11815,17,8,0.47058823529411764,2.026,1.361,True,True,True,True
24,11816,50,0,0.0,5.373,0.454,True,False,False,False
26,11816,16,6,0.375,1.38,0.808,True,True,True,True
27,11816,20,13,0.65,1.961,1.792,True,True,True,True
29,11816,21,10,0.47619047619047616,2.572,1.704,True,True,True,True
34,11816,18,6,0.3333333333333333,1.736,0.749,True,True,True,True
39,11816,19,3,0.15789473684210525,2.325,0.685,True,True,True,True
53,11818,14,5,0.35714285714285715,1.331,0.576,True,True,True,True
54,11818,14,5,0.35714285714285715,1.274,0.83,True,True,True,True
56,11818,14,5,0.35714285714285715,1.427,0.996,True,True,True,True
65,11840,16,6,0.375,1.969,0.719,True,True,True,True
71,11840,19,5,0.2631578947368421,1.964,0.746,True,True,True,True
73,11840,26,18,0.6923076923076923,3.801,2.591,True,True,True,True
75,11840,19,7,0.3684210526315789,1.586,0.98,True,True,True,True
85,11840,16,4,0.25,2.002,0.53,True,True,True,True
86,11840,19,6,0.3157894736842105,2.738,1.0,True,True,True,True
88,11840,16,6,0.375,2.035,0.647,True,True,True,True
89,11840,15,6,0.4,1.787,1.13,True,True,True,True
102,12089,16,0,0.0,1.526,0.394,True,False,False,False
107,12089,14,22,1.5714285714285714,1.38,1.856,True,True,True,False
117,12089,22,4,0.18181818181818182,2.302,0.521,True,True,True,True
129,12100,22,4,0.18181818181818182,2.44,1.061,True,True,True,True
130,12100,23,12,0.5217391304347826,2.475,1.657,True,True,True,True
132,12100,17,11,0.6470588235294118,1.425,1.473,True,True,True,True
140,12101,23,9,0.391304347826087,3.106,1.669,True,True,True,True
143,12101,17,4,0.23529411764705882,2.027,0.887,True,True,True,True
149,12150,20,8,0.4,2.252,1.135,True,True,True,True
151,12150,24,5,0.20833333333333334,2.913,0.801,True,True,True,True
162,12321,84,0,0.0,5.217,0.375,True,False,False,False
166,12321,28,24,0.8571428571428571,4.235,3.175,True,True,True,False
180,12426,-1,-1,nan,0.0,0.0,False,False,False,
181,12426,19,6,0.3157894736842105,1.701,1.059,True,True,True,False
183,12426,19,5,0.2631578947368421,1.764,0.747,True,True,True,True
193,12483,19,10,0.5263157894736842,2.62,1.145,True,True,True,True
197,12524,18,4,0.2222222222222222,1.794,0.628,True,True,True,False
208,12534,19,4,0.21052631578947367,2.465,0.823,True,True,True,True
218,12534,27,5,0.18518518518518517,3.261,0.669,True,True,True,True
220,12534,27,10,0.37037037037037035,2.959,1.555,True,True,True,False
222,12551,32,13,0.40625,3.796,1.122,True,True,True,True
224,12551,19,4,0.21052631578947367,2.236,0.85,True,True,True,True
232,12551,19,3,0.15789473684210525,2.327,0.574,True,True,True,False
235,12551,13,5,0.38461538461538464,1.21,0.57,True,True,True,False
241,12551,18,7,0.3888888888888889,2.415,0.684,True,True,True,True
248,12776,16,3,0.1875,1.852,0.985,True,True,True,False
251,12776,29,6,0.20689655172413793,5.243,0.637,True,True,True,True
255,12776,28,10,0.35714285714285715,4.053,1.709,True,True,True,True
258,12790,34,27,0.7941176470588235,4.248,3.144,True,True,True,True
261,12790,17,3,0.17647058823529413,1.892,0.666,True,True,True,True
273,12798,17,5,0.29411764705882354,1.402,0.636,True,True,True,True
278,12798,18,3,0.16666666666666666,2.297,0.669,True,True,True,True
284,12798,17,3,0.17647058823529413,2.059,0.745,True,True,True,True
299,12804,20,5,0.25,2.698,0.888,True,True,True,True
307,12839,18,5,0.2777777777777778,2.182,0.763,True,True,True,True
312,12839,15,10,0.6666666666666666,1.412,1.469,True,True,True,False
315,12863,17,8,0.47058823529411764,1.393,0.991,True,True,True,True
319,12863,18,4,0.2222222222222222,1.828,0.631,True,True,True,True
325,12863,15,4,0.26666666666666666,1.681,0.664,True,True,True,False
326,12863,15,4,0.26666666666666666,1.791,0.701,True,True,True,True
329,12863,16,4,0.25,1.668,0.816,True,True,True,True
331,12863,27,8,0.2962962962962963,3.272,0.924,True,True,True,True
337,12906,22,6,0.2727272727272727,2.502,0.749,True,True,True,False
340,12906,20,9,0.45,1.697,1.051,True,True,True,False
343,12906,25,6,0.24,2.838,0.883,True,True,True,True
344,12936,44,0,0.0,4.054,0.395,True,False,False,False
345,12936,20,12,0.6,1.983,1.464,True,True,True,True
364,12959,16,4,0.25,2.069,0.724,True,True,True,True
365,12959,20,4,0.2,1.944,0.797,True,True,True,True
366,12961,57,13,0.22807017543859648,6.356,0.728,True,True,True,False
369,12961,17,5,0.29411764705882354,1.625,0.625,True,True,True,True
373,12961,-1,-1,nan,0.0,0.0,False,False,False,
380,13012,28,23,0.8214285714285714,3.004,1.895,True,True,True,True
381,13012,20,4,0.2,1.963,0.788,True,True,True,True
384,13012,17,7,0.4117647058823529,1.562,0.988,True,True,True,False
390,13012,27,12,0.4444444444444444,3.667,1.553,True,True,True,False
392,13012,15,4,0.26666666666666666,1.757,0.729,True,True,True,False
395,13014,-1,-1,nan,0.0,0.0,False,False,False,
405,13014,-1,-1,nan,0.0,0.0,False,False,False,
406,13014,19,11,0.5789473684210527,2.154,0.793,True,True,True,False
412,13014,-1,-1,nan,0.0,0.0,False,False,False,
414,13014,-1,-1,nan,0.0,0.0,False,False,False,
419,13016,17,4,0.23529411764705882,1.61,0.454,True,True,True,True
420,13016,17,4,0.23529411764705882,1.725,0.516,True,True,True,True
425,13029,17,3,0.17647058823529413,1.362,0.54,True,True,True,True
428,13029,28,2,0.07142857142857142,3.081,0.455,True,True,True,False
430,13029,19,9,0.47368421052631576,2.127,1.443,True,True,True,False
432,13058,16,6,0.375,1.263,0.567,True,True,True,True
436,13058,23,14,0.6086956521739131,1.569,1.052,True,True,True,True
439,13103,35,30,0.8571428571428571,3.077,2.264,True,True,True,True
441,13103,16,5,0.3125,2.127,0.608,True,True,True,True
451,13103,18,15,0.8333333333333334,2.146,2.589,True,True,True,True
452,13103,25,9,0.36,3.023,0.718,True,True,True,True
454,13103,-1,-1,nan,0.0,0.0,False,False,False,
455,13103,27,7,0.25925925925925924,4.144,1.429,True,True,True,True
466,13115,25,13,0.52,3.468,1.855,True,True,True,True
471,13224,-1,-1,nan,0.0,0.0,False,False,False,
472,13224,16,1,0.0625,1.424,0.961,True,False,False,False
473,13224,22,5,0.22727272727272727,2.155,0.953,True,True,True,False
476,13224,16,5,0.3125,1.934,0.872,True,True,True,False
481,13224,-1,-1,nan,0.0,0.0,False,False,False,
484,13292,27,4,0.14814814814814814,2.708,0.564,True,True,True,True
493,13292,15,5,0.3333333333333333,1.778,0.491,True,True,True,True
494,13292,16,5,0.3125,1.693,0.578,True,True,True,True
496,13292,15,6,0.4,1.629,0.653,True,True,True,False
506,13327,16,6,0.375,1.889,0.683,True,True,True,True
513,13327,24,0,0.0,3.361,0.794,True,False,False,False
515,13327,27,22,0.8148148148148148,4.529,3.093,True,True,True,True
524,13358,27,4,0.14814814814814814,3.046,0.753,True,True,True,True
525,13358,25,4,0.16,3.91,0.83,True,True,True,False
528,13358,17,10,0.5882352941176471,2.016,1.474,True,True,True,True
536,13406,16,3,0.1875,1.426,0.803,True,True,True,True
541,13406,20,4,0.2,2.672,0.673,True,True,True,True
542,13406,15,7,0.4666666666666667,1.546,1.031,True,True,True,False
543,13406,15,5,0.3333333333333333,1.864,1.067,True,True,True,True
545,13406,15,4,0.26666666666666666,1.617,0.655,True,True,True,True
546,13406,13,7,0.5384615384615384,1.131,1.198,True,True,True,False
548,13419,28,13,0.4642857142857143,2.835,0.718,True,True,True,True
556,13419,17,5,0.29411764705882354,1.533,0.724,True,True,True,False
563,13419,26,10,0.38461538461538464,3.096,0.919,True,True,True,True
564,13419,39,14,0.358974358974359,4.412,1.677,True,True,True,True
565,13419,19,5,0.2631578947368421,2.012,0.656,True,True,True,True
566,13419,18,7,0.3888888888888889,1.822,1.023,True,True,True,True
571,13452,32,10,0.3125,3.696,1.037,True,True,True,True
573,13452,23,11,0.4782608695652174,3.253,1.647,True,True,True,True
578,13452,26,2,0.07692307692307693,3.127,0.787,True,True,True,True
585,13729,40,0,0.0,4.094,0.579,True,False,False,False
595,13729,29,6,0.20689655172413793,4.079,1.164,True,True,True,True
596,13729,19,8,0.42105263157894735,2.297,1.022,True,True,True,True
598,13729,14,3,0.21428571428571427,1.428,0.626,True,True,True,True
601,13729,20,1,0.05,2.699,0.542,True,False,False,False
602,13729,14,11,0.7857142857142857,1.369,1.542,True,True,True,True
608,13729,19,0,0.0,1.593,0.397,True,False,False,False
609,13729,21,12,0.5714285714285714,2.858,1.371,True,True,True,False
610,13729,16,11,0.6875,1.864,1.839,True,True,True,True
611,13729,17,14,0.8235294117647058,1.666,1.681,True,True,True,True
617,13951,48,0,0.0,3.903,0.513,True,False,False,False
618,13951,29,17,0.5862068965517241,3.438,1.803,True,True,True,True
619,13951,20,6,0.3,2.052,0.932,True,True,True,False
620,13951,25,10,0.4,2.856,1.053,True,True,True,True
635,14009,19,4,0.21052631578947367,1.698,0.65,True,True,True,False
639,14009,-1,-1,nan,0.0,0.0,False,False,False,
