# checkpoint=results/morph_warmup/pretrained/N2000/seed2/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3333  bootstrap_ci95=[0.3158, 0.3571]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,22,1.4666666666666666,2.009,3.15,True,True,True,True
21,11815,17,5,0.29411764705882354,1.862,0.951,True,True,True,True
24,11816,50,0,0.0,7.328,0.578,True,False,False,False
26,11816,16,7,0.4375,1.7,0.927,True,True,True,True
27,11816,20,10,0.5,2.868,1.458,True,True,True,True
29,11816,21,10,0.47619047619047616,2.912,1.399,True,True,True,True
34,11816,18,15,0.8333333333333334,2.117,1.981,True,True,True,True
39,11816,19,10,0.5263157894736842,1.89,1.559,True,True,True,True
53,11818,14,4,0.2857142857142857,1.647,0.749,True,True,True,True
54,11818,14,6,0.42857142857142855,1.076,0.75,True,True,True,False
56,11818,14,10,0.7142857142857143,1.574,1.235,True,True,True,False
65,11840,16,6,0.375,1.265,0.702,True,True,True,False
71,11840,19,15,0.7894736842105263,2.526,3.102,True,True,True,True
73,11840,26,4,0.15384615384615385,3.867,0.763,True,True,True,False
75,11840,19,17,0.8947368421052632,2.62,3.276,True,True,True,True
85,11840,16,-1,nan,1.618,0.0,True,False,False,
86,11840,19,4,0.21052631578947367,2.632,0.904,True,True,True,True
88,11840,16,5,0.3125,2.818,0.828,True,True,True,False
89,11840,15,4,0.26666666666666666,1.508,0.692,True,True,True,False
102,12089,16,10,0.625,2.148,0.707,True,True,True,True
107,12089,14,7,0.5,0.939,0.828,True,True,True,False
117,12089,22,4,0.18181818181818182,3.448,0.626,True,True,True,True
129,12100,22,9,0.4090909090909091,2.893,1.614,True,True,True,True
130,12100,23,5,0.21739130434782608,3.421,0.778,True,True,True,True
132,12100,17,3,0.17647058823529413,1.884,0.522,True,True,True,True
140,12101,23,11,0.4782608695652174,3.398,1.988,True,True,True,True
143,12101,17,10,0.5882352941176471,1.715,1.371,True,True,True,True
149,12150,20,7,0.35,3.434,1.965,True,True,True,True
151,12150,24,9,0.375,3.561,2.162,True,True,True,True
162,12321,84,0,0.0,8.867,0.588,True,False,False,False
166,12321,-1,-1,nan,0.0,0.0,False,False,False,
180,12426,20,4,0.2,2.08,0.811,True,True,True,True
181,12426,19,4,0.21052631578947367,1.904,0.67,True,True,True,True
183,12426,-1,-1,nan,0.0,0.0,False,False,False,
193,12483,19,12,0.631578947368421,3.202,2.149,True,True,True,True
197,12524,18,0,0.0,2.277,0.649,True,False,False,False
208,12534,19,16,0.8421052631578947,1.787,2.382,True,True,True,True
