# checkpoint=results/bilinear_warmup/pretrained/N2000/seed42/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.2857  bootstrap_ci95=[0.2667, 0.3077]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,12,0.8,1.717,2.303,True,True,True,True
21,11815,17,12,0.7058823529411765,1.761,2.235,True,True,True,True
24,11816,-1,-1,nan,0.0,0.0,False,False,False,
26,11816,16,11,0.6875,1.404,1.058,True,True,True,True
27,11816,20,13,0.65,2.298,1.662,True,True,True,True
29,11816,21,9,0.42857142857142855,2.56,1.128,True,True,True,True
34,11816,18,7,0.3888888888888889,2.349,1.327,True,True,True,True
39,11816,19,5,0.2631578947368421,1.649,0.861,True,True,True,True
53,11818,14,4,0.2857142857142857,1.581,0.473,True,True,True,True
54,11818,14,4,0.2857142857142857,1.452,0.654,True,True,True,False
56,11818,14,4,0.2857142857142857,1.517,0.843,True,True,True,False
65,11840,16,5,0.3125,1.896,0.53,True,True,True,True
71,11840,19,9,0.47368421052631576,1.711,1.795,True,True,True,True
73,11840,26,8,0.3076923076923077,4.135,1.636,True,True,True,True
75,11840,19,19,1.0,2.398,2.675,True,True,True,True
85,11840,16,3,0.1875,1.601,0.575,True,True,True,True
86,11840,19,4,0.21052631578947367,2.592,0.752,True,True,True,True
88,11840,16,4,0.25,1.839,0.681,True,True,True,True
89,11840,15,3,0.2,1.785,0.664,True,True,True,False
102,12089,16,10,0.625,2.039,0.825,True,True,True,True
107,12089,14,7,0.5,1.383,0.475,True,True,True,False
117,12089,22,11,0.5,2.478,1.533,True,True,True,False
129,12100,22,12,0.5454545454545454,2.507,1.68,True,True,True,True
130,12100,23,10,0.43478260869565216,2.317,1.491,True,True,True,True
132,12100,17,4,0.23529411764705882,2.278,0.588,True,True,True,True
140,12101,23,4,0.17391304347826086,2.884,0.756,True,True,True,True
143,12101,17,5,0.29411764705882354,2.143,0.892,True,True,True,True
149,12150,20,4,0.2,2.479,0.855,True,True,True,True
151,12150,24,8,0.3333333333333333,2.999,1.533,True,True,True,True
162,12321,84,6,0.07142857142857142,7.322,0.472,True,True,True,False
166,12321,28,19,0.6785714285714286,4.306,2.627,True,True,True,True
180,12426,20,3,0.15,2.399,0.794,True,True,True,True
181,12426,19,7,0.3684210526315789,1.987,1.265,True,True,True,False
183,12426,19,7,0.3684210526315789,2.104,1.28,True,True,True,False
193,12483,19,13,0.6842105263157895,2.859,1.323,True,True,True,True
197,12524,18,9,0.5,1.633,1.257,True,True,True,False
208,12534,19,3,0.15789473684210525,2.164,0.927,True,True,True,True
218,12534,27,5,0.18518518518518517,2.981,0.886,True,True,True,False
220,12534,27,6,0.2222222222222222,4.001,1.238,True,True,True,True
222,12551,32,25,0.78125,3.805,4.09,True,True,True,True
224,12551,19,3,0.15789473684210525,1.754,0.781,True,True,True,True
232,12551,19,2,0.10526315789473684,2.582,0.564,True,True,True,False
235,12551,13,4,0.3076923076923077,1.346,0.843,True,True,True,True
241,12551,18,7,0.3888888888888889,2.117,1.578,True,True,True,True
248,12776,16,3,0.1875,1.879,0.594,True,True,True,True
251,12776,29,13,0.4482758620689655,3.82,2.033,True,True,True,True
255,12776,28,10,0.35714285714285715,3.75,1.767,True,True,True,True
258,12790,34,22,0.6470588235294118,4.28,2.305,True,True,True,True
261,12790,17,4,0.23529411764705882,1.968,0.891,True,True,True,True
273,12798,17,5,0.29411764705882354,2.181,0.998,True,True,True,True
278,12798,18,10,0.5555555555555556,2.122,1.511,True,True,True,False
284,12798,17,4,0.23529411764705882,1.383,0.648,True,True,True,True
299,12804,20,7,0.35,2.242,1.222,True,True,True,True
307,12839,18,2,0.1111111111111111,1.967,0.455,True,True,True,True
312,12839,15,5,0.3333333333333333,1.779,0.689,True,True,True,True
315,12863,17,2,0.11764705882352941,1.726,0.596,True,True,True,True
319,12863,18,4,0.2222222222222222,1.912,0.674,True,True,True,True
325,12863,15,4,0.26666666666666666,1.554,0.607,True,True,True,True
326,12863,15,10,0.6666666666666666,1.755,2.178,True,True,True,True
329,12863,16,2,0.125,1.517,0.462,True,True,True,True
331,12863,27,6,0.2222222222222222,3.883,1.073,True,True,True,False
337,12906,22,7,0.3181818181818182,2.7,0.901,True,True,True,True
340,12906,20,2,0.1,2.328,0.862,True,True,True,False
343,12906,25,7,0.28,3.029,0.957,True,True,True,True
344,12936,44,3,0.06818181818181818,3.613,0.553,True,True,True,False
345,12936,20,4,0.2,2.186,0.472,True,True,True,True
364,12959,16,3,0.1875,1.588,0.759,True,True,True,True
365,12959,20,10,0.5,2.216,1.962,True,True,True,True
366,12961,57,13,0.22807017543859648,5.604,1.134,True,True,True,True
369,12961,17,6,0.35294117647058826,1.268,0.767,True,True,True,True
373,12961,16,10,0.625,1.397,1.506,True,True,True,False
380,13012,28,25,0.8928571428571429,3.048,2.567,True,True,True,True
381,13012,20,3,0.15,1.825,0.633,True,True,True,True
384,13012,17,4,0.23529411764705882,1.406,0.559,True,True,True,True
390,13012,27,5,0.18518518518518517,3.567,0.689,True,True,True,False
392,13012,15,19,1.2666666666666666,1.532,3.808,True,True,True,True
395,13014,16,6,0.375,1.34,0.619,True,True,True,True
405,13014,20,10,0.5,2.692,0.631,True,True,True,True
406,13014,19,13,0.6842105263157895,3.415,0.992,True,True,True,True
412,13014,-1,-1,nan,0.0,0.0,False,False,False,
414,13014,-1,-1,nan,0.0,0.0,False,False,False,
419,13016,17,4,0.23529411764705882,2.227,0.659,True,True,True,False
420,13016,17,4,0.23529411764705882,1.818,0.836,True,True,True,False
425,13029,17,10,0.5882352941176471,1.777,1.462,True,True,True,True
428,13029,28,12,0.42857142857142855,3.312,2.284,True,True,True,True
430,13029,19,6,0.3157894736842105,2.328,1.12,True,True,True,True
432,13058,16,8,0.5,1.597,1.191,True,True,True,True
436,13058,23,8,0.34782608695652173,2.327,0.663,True,True,True,True
439,13103,35,28,0.8,3.187,2.273,True,True,True,True
441,13103,16,3,0.1875,1.911,0.645,True,True,True,True
451,13103,18,3,0.16666666666666666,2.219,0.707,True,True,True,True
452,13103,25,8,0.32,2.582,1.057,True,True,True,True
454,13103,16,6,0.375,1.628,0.968,True,True,True,True
455,13103,27,9,0.3333333333333333,3.516,1.249,True,True,True,False
466,13115,25,20,0.8,3.376,2.995,True,True,True,True
471,13224,22,12,0.5454545454545454,2.773,1.561,True,True,True,False
472,13224,16,7,0.4375,1.915,0.562,True,True,True,True
473,13224,22,4,0.18181818181818182,2.03,0.598,True,True,True,True
476,13224,16,5,0.3125,2.02,0.806,True,True,True,True
481,13224,23,4,0.17391304347826086,2.947,0.602,True,True,True,False
484,13292,27,12,0.4444444444444444,3.329,1.292,True,True,True,True
493,13292,15,5,0.3333333333333333,1.307,0.74,True,True,True,True
494,13292,16,4,0.25,1.509,0.737,True,True,True,True
496,13292,15,6,0.4,1.999,1.038,True,True,True,True
506,13327,16,3,0.1875,1.541,0.594,True,True,True,False
513,13327,24,5,0.20833333333333334,3.021,0.908,True,True,True,True
515,13327,27,25,0.9259259259259259,4.197,3.489,True,True,True,False
524,13358,27,6,0.2222222222222222,2.932,0.863,True,True,True,False
525,13358,25,4,0.16,3.87,0.638,True,True,True,False
528,13358,17,17,1.0,1.585,2.298,True,True,True,True
536,13406,16,11,0.6875,1.895,1.847,True,True,True,True
541,13406,20,8,0.4,2.041,1.545,True,True,True,True
542,13406,15,6,0.4,1.495,1.224,True,True,True,True
543,13406,15,7,0.4666666666666667,1.691,1.479,True,True,True,True
545,13406,15,4,0.26666666666666666,1.518,0.953,True,True,True,True
546,13406,13,4,0.3076923076923077,0.934,0.527,True,True,True,True
548,13419,28,23,0.8214285714285714,2.604,1.916,True,True,True,True
556,13419,17,3,0.17647058823529413,1.728,0.76,True,True,True,True
563,13419,26,31,1.1923076923076923,2.932,3.783,True,True,True,True
564,13419,39,19,0.48717948717948717,4.958,2.262,True,True,True,True
565,13419,19,18,0.9473684210526315,1.613,1.883,True,True,True,False
566,13419,18,2,0.1111111111111111,2.2,0.656,True,True,True,True
571,13452,32,14,0.4375,4.76,2.194,True,True,True,True
573,13452,23,4,0.17391304347826086,2.563,0.548,True,True,True,True
578,13452,26,4,0.15384615384615385,2.868,0.753,True,True,True,True
585,13729,40,30,0.75,4.166,1.672,True,True,True,True
595,13729,29,7,0.2413793103448276,4.648,0.901,True,True,True,True
596,13729,19,8,0.42105263157894735,2.448,1.381,True,True,True,True
598,13729,14,4,0.2857142857142857,1.468,0.665,True,True,True,True
601,13729,20,9,0.45,2.861,2.085,True,True,True,True
602,13729,14,6,0.42857142857142855,1.588,0.89,True,True,True,True
