# checkpoint=results/morph_warmup/random/N5000/seed0/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3333  bootstrap_ci95=[0.3125, 0.3717]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,8,0.5333333333333333,1.701,1.439,True,True,True,True
21,11815,17,4,0.23529411764705882,2.126,0.905,True,True,True,True
24,11816,50,0,0.0,5.83,0.404,True,False,False,False
26,11816,16,6,0.375,1.56,0.713,True,True,True,True
27,11816,20,7,0.35,1.865,1.022,True,True,True,False
29,11816,21,7,0.3333333333333333,2.515,1.106,True,True,True,True
34,11816,18,5,0.2777777777777778,2.013,0.893,True,True,True,True
39,11816,19,4,0.21052631578947367,1.989,0.922,True,True,True,True
53,11818,14,7,0.5,1.516,1.298,True,True,True,True
54,11818,14,4,0.2857142857142857,1.293,0.707,True,True,True,False
56,11818,14,6,0.42857142857142855,1.465,1.002,True,True,True,False
65,11840,16,12,0.75,1.763,2.136,True,True,True,True
71,11840,19,8,0.42105263157894735,1.796,1.284,True,True,True,True
73,11840,26,21,0.8076923076923077,3.668,2.698,True,True,True,True
75,11840,19,4,0.21052631578947367,2.088,0.858,True,True,True,True
85,11840,-1,-1,nan,0.0,0.0,False,False,False,
86,11840,19,4,0.21052631578947367,2.37,0.74,True,True,True,True
88,11840,16,3,0.1875,2.13,0.646,True,True,True,True
89,11840,15,5,0.3333333333333333,1.862,0.854,True,True,True,False
102,12089,16,11,0.6875,1.91,1.555,True,True,True,True
107,12089,14,4,0.2857142857142857,1.493,0.687,True,True,True,False
117,12089,22,9,0.4090909090909091,2.265,1.263,True,True,True,True
129,12100,22,2,0.09090909090909091,2.497,0.468,True,True,True,True
130,12100,23,2,0.08695652173913043,2.851,0.702,True,True,True,True
132,12100,-1,-1,nan,0.0,0.0,False,False,False,
140,12101,23,3,0.13043478260869565,2.611,0.682,True,True,True,False
143,12101,17,10,0.5882352941176471,1.865,1.33,True,True,True,True
149,12150,20,8,0.4,1.94,1.396,True,True,True,True
151,12150,24,13,0.5416666666666666,3.186,2.041,True,True,True,True
162,12321,84,0,0.0,8.021,0.554,True,False,False,False
166,12321,28,20,0.7142857142857143,4.504,3.473,True,True,True,True
180,12426,20,4,0.2,1.948,0.724,True,True,True,False
181,12426,19,8,0.42105263157894735,1.714,1.563,True,True,True,True
183,12426,19,3,0.15789473684210525,2.125,0.533,True,True,True,True
193,12483,19,11,0.5789473684210527,2.623,1.692,True,True,True,True
197,12524,18,9,0.5,2.046,1.327,True,True,True,True
208,12534,19,4,0.21052631578947367,2.5,0.832,True,True,True,True
218,12534,27,6,0.2222222222222222,3.897,0.563,True,True,True,True
220,12534,27,5,0.18518518518518517,5.033,0.918,True,True,True,False
222,12551,32,0,0.0,3.476,0.608,True,False,False,False
224,12551,19,4,0.21052631578947367,1.848,0.809,True,True,True,True
232,12551,19,3,0.15789473684210525,2.818,0.506,True,True,True,False
235,12551,13,5,0.38461538461538464,1.374,0.623,True,True,True,False
241,12551,18,4,0.2222222222222222,2.365,0.682,True,True,True,False
