# checkpoint=results/morph_warmup/pretrained/N5500/seed2/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3125  bootstrap_ci95=[0.2941, 0.3333]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,17,1.1333333333333333,1.476,2.176,True,True,True,True
21,11815,17,9,0.5294117647058824,2.306,1.395,True,True,True,False
24,11816,50,0,0.0,6.254,0.389,True,False,False,False
26,11816,16,4,0.25,1.514,1.056,True,True,True,True
27,11816,20,0,0.0,2.744,0.644,True,False,False,False
29,11816,21,11,0.5238095238095238,2.9,1.858,True,True,True,True
34,11816,18,14,0.7777777777777778,2.585,2.743,True,True,True,True
39,11816,19,7,0.3684210526315789,2.144,0.946,True,True,True,True
53,11818,14,7,0.5,1.316,0.728,True,True,True,True
54,11818,14,9,0.6428571428571429,1.269,1.629,True,True,True,True
56,11818,14,12,0.8571428571428571,1.759,2.028,True,True,True,True
65,11840,16,5,0.3125,1.61,1.007,True,True,True,True
71,11840,19,10,0.5263157894736842,1.933,1.095,True,True,True,True
73,11840,26,11,0.4230769230769231,3.432,1.423,True,True,True,True
75,11840,19,10,0.5263157894736842,2.152,1.377,True,True,True,True
85,11840,-1,-1,nan,0.0,0.0,False,False,False,
86,11840,19,3,0.15789473684210525,2.545,0.767,True,True,True,True
88,11840,16,5,0.3125,2.018,0.681,True,True,True,True
89,11840,15,5,0.3333333333333333,1.715,0.954,True,True,True,True
102,12089,16,15,0.9375,2.186,2.181,True,True,True,True
107,12089,14,6,0.42857142857142855,1.331,0.604,True,True,True,True
117,12089,22,8,0.36363636363636365,2.793,1.187,True,True,True,True
129,12100,22,6,0.2727272727272727,2.77,1.251,True,True,True,True
130,12100,23,5,0.21739130434782608,2.747,0.758,True,True,True,True
132,12100,17,6,0.35294117647058826,1.438,0.959,True,True,True,True
140,12101,23,5,0.21739130434782608,2.92,0.746,True,True,True,True
143,12101,17,12,0.7058823529411765,1.876,1.786,True,True,True,True
149,12150,20,5,0.25,2.292,1.275,True,True,True,True
151,12150,-1,-1,nan,0.0,0.0,False,False,False,
162,12321,84,0,0.0,7.326,0.507,True,False,False,False
166,12321,28,18,0.6428571428571429,3.615,2.563,True,True,True,True
180,12426,20,5,0.25,2.225,0.785,True,True,True,True
181,12426,19,8,0.42105263157894735,2.139,1.26,True,True,True,False
183,12426,19,4,0.21052631578947367,2.049,0.927,True,True,True,True
193,12483,19,10,0.5263157894736842,2.254,0.881,True,True,True,True
197,12524,18,13,0.7222222222222222,1.545,1.792,True,True,True,False
208,12534,19,8,0.42105263157894735,2.495,1.56,True,True,True,True
218,12534,27,2,0.07407407407407407,3.667,0.586,True,True,True,False
220,12534,27,3,0.1111111111111111,3.546,0.643,True,True,True,False
222,12551,32,0,0.0,2.693,0.629,True,False,False,False
224,12551,19,4,0.21052631578947367,2.012,0.947,True,True,True,True
232,12551,19,3,0.15789473684210525,2.714,0.564,True,True,True,False
235,12551,13,3,0.23076923076923078,1.361,0.604,True,True,True,True
241,12551,18,5,0.2777777777777778,1.805,0.687,True,True,True,True
248,12776,16,8,0.5,1.74,1.437,True,True,True,True
251,12776,29,15,0.5172413793103449,4.025,2.269,True,True,True,True
255,12776,28,8,0.2857142857142857,3.73,1.535,True,True,True,True
258,12790,34,0,0.0,4.444,0.604,True,False,False,False
261,12790,-1,-1,nan,0.0,0.0,False,False,False,
273,12798,17,3,0.17647058823529413,1.778,0.688,True,True,True,True
278,12798,18,8,0.4444444444444444,2.114,1.453,True,True,True,False
284,12798,17,5,0.29411764705882354,2.018,1.002,True,True,True,True
299,12804,20,5,0.25,2.11,0.72,True,True,True,True
307,12839,18,4,0.2222222222222222,2.068,0.679,True,True,True,True
312,12839,15,9,0.6,1.554,1.652,True,True,True,True
315,12863,17,3,0.17647058823529413,1.637,0.794,True,True,True,True
319,12863,18,4,0.2222222222222222,2.174,0.702,True,True,True,True
325,12863,15,6,0.4,1.593,0.936,True,True,True,True
326,12863,15,9,0.6,1.811,1.491,True,True,True,True
329,12863,-1,-1,nan,0.0,0.0,False,False,False,
331,12863,27,11,0.4074074074074074,3.745,2.186,True,True,True,False
337,12906,22,7,0.3181818181818182,3.07,0.591,True,True,True,False
340,12906,20,8,0.4,1.938,1.134,True,True,True,True
343,12906,25,13,0.52,3.029,2.402,True,True,True,True
344,12936,44,0,0.0,3.209,0.57,True,False,False,False
345,12936,20,12,0.6,2.641,1.679,True,True,True,True
364,12959,-1,-1,nan,0.0,0.0,False,False,False,
365,12959,20,11,0.55,1.82,1.277,True,True,True,True
366,12961,57,0,0.0,8.114,0.664,True,False,False,False
369,12961,17,8,0.47058823529411764,1.83,0.863,True,True,True,True
373,12961,16,4,0.25,1.671,0.805,True,True,True,True
380,13012,28,0,0.0,2.867,0.554,True,False,False,False
381,13012,20,13,0.65,2.266,2.157,True,True,True,True
384,13012,17,3,0.17647058823529413,1.769,0.541,True,True,True,True
390,13012,27,11,0.4074074074074074,3.35,1.168,True,True,True,True
392,13012,15,4,0.26666666666666666,1.732,0.963,True,True,True,False
395,13014,16,7,0.4375,1.342,0.765,True,True,True,True
405,13014,20,10,0.5,2.311,0.754,True,True,True,False
406,13014,19,11,0.5789473684210527,2.245,0.706,True,True,True,False
412,13014,30,0,0.0,6.12,0.679,True,False,False,False
414,13014,14,0,0.0,1.282,0.78,True,False,False,False
419,13016,17,3,0.17647058823529413,1.679,0.924,True,True,True,False
420,13016,17,3,0.17647058823529413,1.81,0.798,True,True,True,True
425,13029,17,5,0.29411764705882354,1.608,0.608,True,True,True,True
428,13029,28,3,0.10714285714285714,3.926,0.649,True,True,True,True
430,13029,19,5,0.2631578947368421,2.235,1.604,True,True,True,False
432,13058,16,0,0.0,1.352,0.607,True,False,False,False
436,13058,23,7,0.30434782608695654,1.939,1.063,True,True,True,True
