# checkpoint=results/upsamp_warmup/random/N5500/seed0/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3750  bootstrap_ci95=[0.3529, 0.4000]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,6,0.4,1.626,1.128,True,True,True,True
21,11815,17,10,0.5882352941176471,2.045,1.427,True,True,True,True
24,11816,50,0,0.0,6.077,0.469,True,False,False,False
26,11816,16,19,1.1875,1.461,2.325,True,True,True,True
27,11816,20,5,0.25,2.124,0.658,True,True,True,True
29,11816,21,3,0.14285714285714285,3.431,0.832,True,True,True,True
34,11816,18,3,0.16666666666666666,1.889,0.451,True,True,True,True
39,11816,19,3,0.15789473684210525,2.519,1.019,True,True,True,True
53,11818,14,5,0.35714285714285715,1.676,0.768,True,True,True,True
54,11818,14,4,0.2857142857142857,1.434,0.769,True,True,True,False
56,11818,14,7,0.5,1.326,0.846,True,True,True,False
65,11840,16,6,0.375,1.851,0.779,True,True,True,True
71,11840,19,4,0.21052631578947367,2.39,0.555,True,True,True,True
73,11840,26,0,0.0,3.719,0.412,True,False,False,False
75,11840,19,10,0.5263157894736842,2.161,1.29,True,True,True,True
85,11840,16,5,0.3125,2.131,0.78,True,True,True,True
86,11840,-1,-1,nan,0.0,0.0,False,False,False,
88,11840,16,0,0.0,2.208,0.605,True,False,False,False
89,11840,15,8,0.5333333333333333,2.054,1.046,True,True,True,False
102,12089,16,5,0.3125,1.727,0.781,True,True,True,True
107,12089,14,5,0.35714285714285715,1.309,0.475,True,True,True,True
117,12089,22,0,0.0,1.856,0.57,True,False,False,False
129,12100,22,4,0.18181818181818182,2.712,0.675,True,True,True,True
130,12100,23,7,0.30434782608695654,2.425,0.663,True,True,True,False
132,12100,17,4,0.23529411764705882,1.491,0.769,True,True,True,True
140,12101,23,5,0.21739130434782608,2.506,0.988,True,True,True,False
143,12101,17,4,0.23529411764705882,2.087,0.832,True,True,True,True
149,12150,20,5,0.25,2.07,0.675,True,True,True,True
151,12150,24,9,0.375,3.428,1.586,True,True,True,True
162,12321,84,0,0.0,6.942,0.593,True,False,False,False
166,12321,28,22,0.7857142857142857,3.471,2.783,True,True,True,True
180,12426,20,4,0.2,3.316,0.995,True,True,True,True
181,12426,19,4,0.21052631578947367,2.076,0.789,True,True,True,False
183,12426,19,5,0.2631578947368421,1.834,0.651,True,True,True,False
193,12483,19,8,0.42105263157894735,2.521,1.084,True,True,True,True
197,12524,18,5,0.2777777777777778,2.15,0.905,True,True,True,False
208,12534,19,6,0.3157894736842105,1.991,0.666,True,True,True,True
218,12534,27,7,0.25925925925925924,4.187,1.167,True,True,True,True
220,12534,27,6,0.2222222222222222,4.169,1.094,True,True,True,True
222,12551,32,26,0.8125,3.362,4.306,True,True,True,True
224,12551,19,0,0.0,1.969,0.417,True,False,False,False
232,12551,19,7,0.3684210526315789,2.806,0.75,True,True,True,False
235,12551,-1,-1,nan,0.0,0.0,False,False,False,
241,12551,18,5,0.2777777777777778,2.184,0.907,True,True,True,True
248,12776,16,4,0.25,1.275,0.488,True,True,True,True
251,12776,29,9,0.3103448275862069,4.084,1.398,True,True,True,True
255,12776,28,6,0.21428571428571427,4.493,1.257,True,True,True,True
258,12790,-1,-1,nan,0.0,0.0,False,False,False,
261,12790,17,5,0.29411764705882354,1.548,0.551,True,True,True,False
273,12798,17,0,0.0,1.54,0.391,True,False,False,False
278,12798,18,4,0.2222222222222222,1.987,0.505,True,True,True,True
284,12798,17,13,0.7647058823529411,2.129,2.21,True,True,True,False
299,12804,20,13,0.65,2.645,1.916,True,True,True,False
307,12839,18,7,0.3888888888888889,2.187,1.279,True,True,True,True
312,12839,15,0,0.0,1.257,0.519,True,False,False,False
315,12863,17,4,0.23529411764705882,2.453,0.719,True,True,True,True
319,12863,18,3,0.16666666666666666,1.747,0.661,True,True,True,True
325,12863,-1,-1,nan,0.0,0.0,False,False,False,
326,12863,15,0,0.0,1.64,0.575,True,False,False,False
329,12863,16,5,0.3125,1.808,0.687,True,True,True,True
331,12863,27,8,0.2962962962962963,3.441,0.863,True,True,True,True
337,12906,22,10,0.45454545454545453,3.543,1.687,True,True,True,True
340,12906,20,13,0.65,2.109,1.275,True,True,True,True
343,12906,25,0,0.0,2.661,0.538,True,False,False,False
344,12936,44,0,0.0,4.349,0.586,True,False,False,False
345,12936,20,5,0.25,1.7,0.52,True,True,True,True
364,12959,16,4,0.25,1.983,0.488,True,True,True,False
365,12959,20,6,0.3,1.865,0.635,True,True,True,True
366,12961,57,8,0.14035087719298245,6.732,0.499,True,True,True,True
369,12961,-1,-1,nan,0.0,0.0,False,False,False,
373,12961,16,3,0.1875,1.729,0.695,True,True,True,True
380,13012,-1,-1,nan,0.0,0.0,False,False,False,
381,13012,20,4,0.2,2.144,0.682,True,True,True,True
384,13012,17,4,0.23529411764705882,1.692,0.728,True,True,True,False
390,13012,27,6,0.2222222222222222,3.542,0.821,True,True,True,True
392,13012,15,5,0.3333333333333333,1.684,0.551,True,True,True,True
395,13014,16,0,0.0,1.435,0.462,True,False,False,False
405,13014,20,11,0.55,2.514,0.71,True,True,True,True
406,13014,19,14,0.7368421052631579,2.152,0.816,True,True,True,True
412,13014,30,0,0.0,4.839,0.401,True,False,False,False
414,13014,14,0,0.0,1.479,0.711,True,False,False,False
419,13016,17,0,0.0,2.117,0.536,True,False,False,False
420,13016,17,0,0.0,1.846,0.589,True,False,False,False
425,13029,17,3,0.17647058823529413,1.726,0.627,True,True,True,True
428,13029,28,3,0.10714285714285714,3.527,0.702,True,True,True,True
430,13029,19,3,0.15789473684210525,2.595,0.614,True,True,True,True
432,13058,-1,-1,nan,0.0,0.0,False,False,False,
436,13058,23,0,0.0,2.086,0.665,True,False,False,False
439,13103,35,30,0.8571428571428571,3.789,2.44,True,True,True,True
441,13103,16,5,0.3125,1.892,0.877,True,True,True,True
451,13103,18,7,0.3888888888888889,2.129,1.3,True,True,True,True
452,13103,25,17,0.68,3.097,2.466,True,True,True,True
454,13103,16,5,0.3125,1.647,0.849,True,True,True,False
455,13103,27,6,0.2222222222222222,3.75,0.859,True,True,True,False
466,13115,25,0,0.0,3.979,0.439,True,False,False,False
471,13224,22,10,0.45454545454545453,3.325,1.204,True,True,True,True
472,13224,16,10,0.625,1.744,1.036,True,True,True,True
473,13224,22,6,0.2727272727272727,1.639,0.429,True,True,True,True
476,13224,16,0,0.0,2.013,0.555,True,False,False,False
481,13224,23,8,0.34782608695652173,3.117,1.015,True,True,True,False
484,13292,27,6,0.2222222222222222,3.72,0.98,True,True,True,True
493,13292,15,5,0.3333333333333333,1.533,0.567,True,True,True,True
494,13292,16,0,0.0,1.762,0.574,True,False,False,False
496,13292,15,0,0.0,1.794,0.382,True,False,False,False
506,13327,16,4,0.25,1.674,0.802,True,True,True,False
513,13327,24,11,0.4583333333333333,3.496,1.889,True,True,True,False
515,13327,27,16,0.5925925925925926,4.461,2.658,True,True,True,True
524,13358,27,9,0.3333333333333333,2.857,0.755,True,True,True,False
525,13358,25,4,0.16,3.602,0.759,True,True,True,True
528,13358,17,3,0.17647058823529413,2.096,0.658,True,True,True,False
536,13406,16,8,0.5,1.627,0.791,True,True,True,False
541,13406,20,8,0.4,2.655,0.774,True,True,True,True
542,13406,-1,-1,nan,0.0,0.0,False,False,False,
543,13406,15,0,0.0,1.768,0.491,True,False,False,False
545,13406,15,9,0.6,1.642,1.03,True,True,True,True
546,13406,13,9,0.6923076923076923,1.4,1.193,True,True,True,False
548,13419,28,16,0.5714285714285714,2.739,1.588,True,True,True,True
556,13419,17,2,0.11764705882352941,1.629,0.689,True,True,True,False
563,13419,26,17,0.6538461538461539,2.857,2.336,True,True,True,True
564,13419,39,13,0.3333333333333333,5.197,1.945,True,True,True,True
565,13419,19,9,0.47368421052631576,1.947,1.04,True,True,True,True
566,13419,18,8,0.4444444444444444,2.97,1.474,True,True,True,True
571,13452,32,9,0.28125,4.215,1.087,True,True,True,True
573,13452,23,9,0.391304347826087,2.487,1.268,True,True,True,True
578,13452,26,4,0.15384615384615385,3.394,0.994,True,True,True,False
585,13729,-1,-1,nan,0.0,0.0,False,False,False,
595,13729,29,14,0.4827586206896552,3.818,2.367,True,True,True,True
596,13729,19,6,0.3157894736842105,2.345,1.061,True,True,True,True
598,13729,-1,-1,nan,0.0,0.0,False,False,False,
601,13729,20,0,0.0,2.964,0.562,True,False,False,False
602,13729,14,6,0.42857142857142855,1.94,1.217,True,True,True,True
608,13729,19,0,0.0,2.22,0.462,True,False,False,False
609,13729,21,5,0.23809523809523808,2.617,0.625,True,True,True,True
610,13729,16,4,0.25,1.342,0.622,True,True,True,True
611,13729,17,6,0.35294117647058826,1.845,0.775,True,True,True,True
617,13951,48,0,0.0,3.957,0.632,True,False,False,False
618,13951,29,7,0.2413793103448276,3.604,0.856,True,True,True,True
619,13951,20,5,0.25,2.272,0.689,True,True,True,True
620,13951,25,5,0.2,1.779,0.486,True,True,True,True
635,14009,19,7,0.3684210526315789,2.495,1.11,True,True,True,True
639,14009,20,6,0.3,2.223,0.692,True,True,True,False
642,14009,15,5,0.3333333333333333,1.68,0.689,True,True,True,True
644,14009,16,5,0.3125,1.408,0.782,True,True,True,True
651,14009,16,3,0.1875,2.22,0.572,True,True,True,False
653,14231,-1,-1,nan,0.0,0.0,False,False,False,
659,14231,20,8,0.4,2.488,0.894,True,True,True,True
665,14231,-1,-1,nan,0.0,0.0,False,False,False,
668,14308,-1,-1,nan,0.0,0.0,False,False,False,
672,14308,18,4,0.2222222222222222,1.504,0.516,True,True,True,True
682,14308,33,0,0.0,4.333,0.594,True,False,False,False
684,14341,20,3,0.15,2.19,0.698,True,True,True,False
685,14341,16,3,0.1875,1.387,0.623,True,True,True,True
686,14341,17,6,0.35294117647058826,1.512,0.577,True,True,True,True
687,14341,18,6,0.3333333333333333,1.924,1.196,True,True,True,False
693,14341,17,0,0.0,1.512,0.526,True,False,False,False
694,14341,20,0,0.0,2.405,0.42,True,False,False,False
701,14573,19,5,0.2631578947368421,1.715,0.626,True,True,True,False
