# checkpoint=results/upsamp_frozen/pretrained/N6000/seed1/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3571  bootstrap_ci95=[0.3333, 0.3750]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,21,1.4,1.554,3.442,True,True,True,True
21,11815,17,0,0.0,2.143,0.542,True,False,False,False
24,11816,50,0,0.0,6.05,0.479,True,False,False,False
26,11816,16,18,1.125,1.395,2.205,True,True,True,True
27,11816,20,15,0.75,1.68,2.176,True,True,True,True
29,11816,21,9,0.42857142857142855,2.603,1.075,True,True,True,False
34,11816,18,7,0.3888888888888889,2.04,1.174,True,True,True,True
39,11816,19,12,0.631578947368421,2.073,2.166,True,True,True,True
53,11818,14,11,0.7857142857142857,1.289,1.624,True,True,True,True
54,11818,-1,-1,nan,0.0,0.0,False,False,False,
56,11818,14,6,0.42857142857142855,1.553,0.777,True,True,True,True
65,11840,16,14,0.875,1.724,2.024,True,True,True,False
71,11840,19,9,0.47368421052631576,2.413,1.567,True,True,True,True
73,11840,26,11,0.4230769230769231,3.649,1.227,True,True,True,True
75,11840,19,20,1.0526315789473684,2.25,3.178,True,True,True,True
85,11840,16,3,0.1875,1.759,0.589,True,True,True,True
86,11840,19,4,0.21052631578947367,2.193,0.663,True,True,True,True
88,11840,16,0,0.0,1.762,0.486,True,False,False,False
89,11840,15,5,0.3333333333333333,1.735,0.938,True,True,True,True
102,12089,16,8,0.5,2.014,0.794,True,True,True,True
107,12089,14,9,0.6428571428571429,1.38,0.826,True,True,True,True
117,12089,-1,-1,nan,0.0,0.0,False,False,False,
129,12100,22,6,0.2727272727272727,2.815,0.845,True,True,True,False
130,12100,23,10,0.43478260869565216,2.573,1.73,True,True,True,True
132,12100,17,4,0.23529411764705882,1.642,0.585,True,True,True,True
140,12101,23,5,0.21739130434782608,2.59,0.745,True,True,True,True
143,12101,17,8,0.47058823529411764,1.619,1.23,True,True,True,True
149,12150,20,3,0.15,2.652,0.699,True,True,True,True
151,12150,24,7,0.2916666666666667,3.417,1.527,True,True,True,True
162,12321,84,0,0.0,6.453,0.495,True,False,False,False
166,12321,28,64,2.2857142857142856,4.491,11.72,True,True,True,True
180,12426,20,6,0.3,2.144,0.945,True,True,True,False
181,12426,19,4,0.21052631578947367,2.002,0.676,True,True,True,False
183,12426,19,8,0.42105263157894735,2.108,1.264,True,True,True,True
193,12483,19,7,0.3684210526315789,2.331,0.826,True,True,True,True
197,12524,-1,-1,nan,0.0,0.0,False,False,False,
208,12534,19,4,0.21052631578947367,2.327,0.786,True,True,True,True
218,12534,27,6,0.2222222222222222,4.137,0.899,True,True,True,True
220,12534,27,11,0.4074074074074074,3.007,1.097,True,True,True,True
222,12551,32,26,0.8125,3.228,2.873,True,True,True,True
224,12551,-1,-1,nan,0.0,0.0,False,False,False,
232,12551,19,5,0.2631578947368421,2.616,1.017,True,True,True,False
235,12551,13,3,0.23076923076923078,1.068,0.48,True,True,True,True
241,12551,18,4,0.2222222222222222,2.077,0.861,True,True,True,False
248,12776,16,0,0.0,1.475,0.468,True,False,False,False
251,12776,29,7,0.2413793103448276,4.665,0.806,True,True,True,True
255,12776,28,5,0.17857142857142858,3.763,0.848,True,True,True,True
258,12790,-1,-1,nan,0.0,0.0,False,False,False,
261,12790,17,5,0.29411764705882354,1.589,0.759,True,True,True,False
273,12798,17,15,0.8823529411764706,1.472,3.264,True,True,True,False
278,12798,18,3,0.16666666666666666,2.061,0.699,True,True,True,True
284,12798,17,19,1.1176470588235294,1.975,3.333,True,True,True,True
299,12804,20,5,0.25,2.388,0.517,True,True,True,False
307,12839,18,7,0.3888888888888889,2.224,1.198,True,True,True,True
312,12839,15,5,0.3333333333333333,1.652,1.153,True,True,True,True
315,12863,17,7,0.4117647058823529,1.442,0.674,True,True,True,False
319,12863,18,0,0.0,1.592,0.609,True,False,False,False
325,12863,15,3,0.2,1.535,0.481,True,True,True,True
326,12863,15,3,0.2,1.765,0.498,True,True,True,False
329,12863,16,6,0.375,1.749,0.718,True,True,True,True
331,12863,27,8,0.2962962962962963,4.067,0.775,True,True,True,True
337,12906,22,6,0.2727272727272727,3.081,0.586,True,True,True,False
340,12906,20,5,0.25,1.949,0.92,True,True,True,True
343,12906,25,5,0.2,3.081,0.642,True,True,True,True
344,12936,44,0,0.0,4.111,0.44,True,False,False,False
345,12936,20,6,0.3,2.082,0.938,True,True,True,True
364,12959,16,8,0.5,1.613,0.986,True,True,True,True
365,12959,20,4,0.2,2.171,0.715,True,True,True,True
366,12961,57,0,0.0,6.077,0.524,True,False,False,False
369,12961,17,3,0.17647058823529413,1.704,0.723,True,True,True,True
373,12961,16,7,0.4375,1.878,0.665,True,True,True,False
380,13012,28,0,0.0,2.814,0.474,True,False,False,False
381,13012,20,10,0.5,2.062,0.959,True,True,True,True
384,13012,17,5,0.29411764705882354,1.454,0.471,True,True,True,True
390,13012,27,0,0.0,3.8,0.755,True,False,False,False
392,13012,15,6,0.4,1.864,0.673,True,True,True,True
395,13014,16,9,0.5625,1.584,1.119,True,True,True,True
405,13014,20,14,0.7,2.342,0.99,True,True,True,False
406,13014,19,12,0.631578947368421,1.817,0.534,True,True,True,False
412,13014,30,22,0.7333333333333333,5.935,1.839,True,True,True,False
414,13014,14,16,1.1428571428571428,1.432,1.29,True,True,True,False
419,13016,17,-1,nan,1.457,0.0,True,False,False,
420,13016,17,-1,nan,2.134,0.0,True,False,False,
425,13029,17,0,0.0,1.802,0.445,True,False,False,False
428,13029,28,4,0.14285714285714285,3.334,0.482,True,True,True,True
430,13029,19,2,0.10526315789473684,2.063,0.799,True,True,True,False
432,13058,16,0,0.0,1.452,0.526,True,False,False,False
436,13058,23,7,0.30434782608695654,2.232,1.045,True,True,True,True
439,13103,35,0,0.0,3.224,0.409,True,False,False,False
441,13103,16,9,0.5625,1.964,1.194,True,True,True,False
451,13103,18,0,0.0,2.274,0.434,True,False,False,False
452,13103,25,7,0.28,3.393,0.843,True,True,True,False
454,13103,16,0,0.0,1.513,0.647,True,False,False,False
455,13103,-1,-1,nan,0.0,0.0,False,False,False,
466,13115,25,4,0.16,4.028,0.57,True,True,True,False
471,13224,22,14,0.6363636363636364,3.469,1.833,True,True,True,False
472,13224,16,10,0.625,1.701,1.328,True,True,True,False
473,13224,22,10,0.45454545454545453,2.047,1.215,True,True,True,False
476,13224,16,2,0.125,1.59,0.508,True,True,True,True
481,13224,23,4,0.17391304347826086,2.589,0.739,True,True,True,True
484,13292,27,6,0.2222222222222222,3.843,0.629,True,True,True,True
493,13292,-1,-1,nan,0.0,0.0,False,False,False,
494,13292,16,3,0.1875,2.057,0.653,True,True,True,True
496,13292,15,5,0.3333333333333333,1.63,0.579,True,True,True,True
506,13327,16,5,0.3125,1.359,0.977,True,True,True,True
513,13327,24,8,0.3333333333333333,3.165,1.346,True,True,True,True
515,13327,27,12,0.4444444444444444,4.082,2.134,True,True,True,True
524,13358,27,5,0.18518518518518517,3.105,0.779,True,True,True,True
525,13358,25,18,0.72,3.229,2.186,True,True,True,False
528,13358,17,9,0.5294117647058824,2.158,1.422,True,True,True,True
536,13406,16,5,0.3125,1.375,0.674,True,True,True,False
541,13406,20,3,0.15,2.552,0.872,True,True,True,True
542,13406,15,9,0.6,1.679,1.63,True,True,True,True
543,13406,15,0,0.0,1.642,0.461,True,False,False,False
545,13406,15,4,0.26666666666666666,1.606,0.63,True,True,True,True
546,13406,-1,-1,nan,0.0,0.0,False,False,False,
548,13419,28,14,0.5,3.042,1.32,True,True,True,True
556,13419,17,0,0.0,1.866,0.597,True,False,False,False
563,13419,26,8,0.3076923076923077,3.226,0.996,True,True,True,True
564,13419,39,26,0.6666666666666666,5.021,2.481,True,True,True,True
565,13419,19,7,0.3684210526315789,2.147,1.098,True,True,True,True
566,13419,18,7,0.3888888888888889,2.359,1.007,True,True,True,False
571,13452,32,19,0.59375,4.35,2.681,True,True,True,True
573,13452,23,4,0.17391304347826086,2.977,0.59,True,True,True,True
578,13452,26,2,0.07692307692307693,2.755,0.558,True,True,True,False
