# checkpoint=results/bilinear_frozen/pretrained/N10000/seed42/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3333  bootstrap_ci95=[0.3125, 0.3478]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,7,0.4666666666666667,1.578,1.271,True,True,True,True
21,11815,17,5,0.29411764705882354,1.491,0.63,True,True,True,True
24,11816,50,10,0.2,6.757,0.455,True,True,True,False
26,11816,16,5,0.3125,1.63,0.673,True,True,True,True
27,11816,20,5,0.25,2.385,0.753,True,True,True,True
29,11816,21,4,0.19047619047619047,2.507,0.567,True,True,True,True
34,11816,18,5,0.2777777777777778,2.156,0.777,True,True,True,True
39,11816,19,4,0.21052631578947367,1.601,0.63,True,True,True,True
53,11818,14,4,0.2857142857142857,1.446,0.743,True,True,True,True
54,11818,14,7,0.5,1.117,0.88,True,True,True,False
56,11818,14,4,0.2857142857142857,1.344,0.645,True,True,True,False
65,11840,16,6,0.375,1.918,0.601,True,True,True,False
71,11840,19,6,0.3157894736842105,2.008,0.678,True,True,True,True
73,11840,26,7,0.2692307692307692,3.676,0.867,True,True,True,True
75,11840,19,11,0.5789473684210527,2.24,1.735,True,True,True,True
85,11840,16,8,0.5,1.842,1.03,True,True,True,True
86,11840,19,4,0.21052631578947367,2.509,0.609,True,True,True,True
88,11840,16,4,0.25,2.016,0.722,True,True,True,False
89,11840,15,3,0.2,1.516,0.673,True,True,True,True
102,12089,16,5,0.3125,1.541,0.802,True,True,True,True
107,12089,14,6,0.42857142857142855,1.667,0.695,True,True,True,True
117,12089,22,5,0.22727272727272727,2.294,0.462,True,True,True,True
129,12100,22,4,0.18181818181818182,2.921,0.653,True,True,True,True
130,12100,23,4,0.17391304347826086,2.825,0.677,True,True,True,True
132,12100,17,7,0.4117647058823529,1.589,1.115,True,True,True,False
140,12101,23,10,0.43478260869565216,2.444,1.456,True,True,True,True
143,12101,17,5,0.29411764705882354,2.146,0.982,True,True,True,True
149,12150,20,4,0.2,2.463,0.603,True,True,True,True
151,12150,24,11,0.4583333333333333,2.854,1.713,True,True,True,True
162,12321,84,5,0.05952380952380952,6.473,0.705,True,True,True,False
166,12321,28,26,0.9285714285714286,3.818,3.081,True,True,True,True
180,12426,20,4,0.2,2.315,0.699,True,True,True,True
181,12426,19,5,0.2631578947368421,1.663,0.716,True,True,True,False
183,12426,19,6,0.3157894736842105,2.04,1.453,True,True,True,True
193,12483,19,6,0.3157894736842105,2.388,0.731,True,True,True,True
197,12524,18,2,0.1111111111111111,2.426,0.668,True,True,True,True
208,12534,19,8,0.42105263157894735,2.241,1.78,True,True,True,True
218,12534,27,6,0.2222222222222222,3.821,1.274,True,True,True,True
220,12534,27,7,0.25925925925925924,3.766,1.359,True,True,True,True
222,12551,32,48,1.5,3.118,6.371,True,True,True,True
224,12551,19,5,0.2631578947368421,1.826,0.99,True,True,True,True
232,12551,19,4,0.21052631578947367,2.605,0.972,True,True,True,False
235,12551,13,4,0.3076923076923077,1.238,0.823,True,True,True,True
241,12551,18,2,0.1111111111111111,2.15,0.71,True,True,True,True
248,12776,16,6,0.375,1.65,0.949,True,True,True,True
251,12776,29,7,0.2413793103448276,3.73,1.068,True,True,True,True
255,12776,28,15,0.5357142857142857,3.87,2.084,True,True,True,True
258,12790,34,23,0.6764705882352942,3.889,2.438,True,True,True,True
261,12790,17,3,0.17647058823529413,1.644,0.662,True,True,True,False
273,12798,17,2,0.11764705882352941,1.364,0.6,True,True,True,True
278,12798,18,3,0.16666666666666666,2.367,0.626,True,True,True,True
284,12798,17,14,0.8235294117647058,1.617,2.655,True,True,True,True
299,12804,20,5,0.25,2.433,1.01,True,True,True,True
307,12839,18,3,0.16666666666666666,2.274,0.581,True,True,True,True
312,12839,15,4,0.26666666666666666,1.79,0.852,True,True,True,True
315,12863,17,2,0.11764705882352941,2.064,0.635,True,True,True,False
319,12863,18,3,0.16666666666666666,1.512,0.775,True,True,True,False
325,12863,15,5,0.3333333333333333,1.407,0.944,True,True,True,False
326,12863,15,4,0.26666666666666666,1.807,0.733,True,True,True,False
329,12863,16,3,0.1875,1.654,0.763,True,True,True,True
331,12863,27,4,0.14814814814814814,4.673,0.635,True,True,True,True
337,12906,22,10,0.45454545454545453,2.281,1.587,True,True,True,True
340,12906,20,5,0.25,2.184,0.867,True,True,True,True
343,12906,25,10,0.4,3.051,0.814,True,True,True,True
344,12936,44,3,0.06818181818181818,3.917,0.702,True,True,True,False
345,12936,20,5,0.25,2.833,0.784,True,True,True,True
364,12959,16,6,0.375,1.505,1.245,True,True,True,True
365,12959,20,3,0.15,2.245,0.923,True,True,True,False
366,12961,57,38,0.6666666666666666,6.193,3.595,True,True,True,True
369,12961,17,3,0.17647058823529413,1.457,0.468,True,True,True,True
373,12961,16,4,0.25,1.958,0.681,True,True,True,False
380,13012,28,33,1.1785714285714286,3.121,3.873,True,True,True,True
381,13012,20,2,0.1,2.678,0.606,True,True,True,True
384,13012,17,4,0.23529411764705882,1.334,0.509,True,True,True,True
390,13012,27,15,0.5555555555555556,4.145,1.522,True,True,True,True
392,13012,15,13,0.8666666666666667,1.991,2.016,True,True,True,True
395,13014,16,9,0.5625,1.395,0.635,True,True,True,True
405,13014,20,13,0.65,2.302,0.7,True,True,True,True
406,13014,19,16,0.8421052631578947,2.111,1.153,True,True,True,True
412,13014,30,18,0.6,6.038,1.475,True,True,True,False
414,13014,14,26,1.8571428571428572,1.436,2.741,True,True,True,False
419,13016,17,3,0.17647058823529413,1.982,0.413,True,True,True,False
420,13016,17,2,0.11764705882352941,1.544,0.559,True,True,True,False
425,13029,17,4,0.23529411764705882,1.775,0.564,True,True,True,True
428,13029,28,3,0.10714285714285714,3.769,0.457,True,True,True,True
430,13029,19,3,0.15789473684210525,2.045,0.623,True,True,True,True
432,13058,16,6,0.375,1.441,0.535,True,True,True,True
