# checkpoint=results/morph_warmup/random/N4000/seed1/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3618  bootstrap_ci95=[0.3333, 0.3849]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,7,0.4666666666666667,1.58,0.796,True,True,True,True
21,11815,17,10,0.5882352941176471,2.03,1.501,True,True,True,True
24,11816,50,0,0.0,6.249,0.447,True,False,False,False
26,11816,-1,-1,nan,0.0,0.0,False,False,False,
27,11816,20,8,0.4,2.603,1.229,True,True,True,True
29,11816,21,4,0.19047619047619047,2.781,0.744,True,True,True,True
34,11816,18,8,0.4444444444444444,2.151,1.473,True,True,True,True
39,11816,19,12,0.631578947368421,1.799,1.302,True,True,True,True
53,11818,14,9,0.6428571428571429,1.051,1.549,True,True,True,True
54,11818,14,6,0.42857142857142855,1.352,0.852,True,True,True,False
56,11818,14,8,0.5714285714285714,1.519,1.48,True,True,True,True
65,11840,16,5,0.3125,2.05,0.66,True,True,True,True
71,11840,19,6,0.3157894736842105,2.642,0.867,True,True,True,True
73,11840,26,15,0.5769230769230769,3.68,2.194,True,True,True,True
75,11840,19,12,0.631578947368421,1.681,2.05,True,True,True,True
85,11840,16,6,0.375,1.32,0.604,True,True,True,True
86,11840,19,9,0.47368421052631576,2.227,0.836,True,True,True,True
88,11840,-1,-1,nan,0.0,0.0,False,False,False,
89,11840,15,0,0.0,1.598,0.63,True,False,False,False
102,12089,16,8,0.5,1.734,0.834,True,True,True,False
107,12089,14,6,0.42857142857142855,1.895,0.978,True,True,True,True
117,12089,22,10,0.45454545454545453,2.379,1.132,True,True,True,True
129,12100,22,0,0.0,2.586,0.808,True,False,False,False
130,12100,23,3,0.13043478260869565,2.663,0.677,True,True,True,False
132,12100,17,5,0.29411764705882354,1.754,0.875,True,True,True,True
140,12101,23,9,0.391304347826087,3.723,1.439,True,True,True,False
143,12101,17,12,0.7058823529411765,2.203,2.291,True,True,True,True
149,12150,20,16,0.8,2.475,3.279,True,True,True,True
151,12150,-1,-1,nan,0.0,0.0,False,False,False,
162,12321,84,0,0.0,6.628,0.396,True,False,False,False
166,12321,28,41,1.4642857142857142,4.229,3.171,True,True,True,True
