# checkpoint=results/upsamp_warmup/random/N5500/seed2/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3000  bootstrap_ci95=[0.2857, 0.3191]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,12,0.8,1.626,1.229,True,True,True,True
21,11815,17,6,0.35294117647058826,1.861,1.141,True,True,True,False
24,11816,50,0,0.0,6.077,0.752,True,False,False,False
26,11816,16,3,0.1875,1.226,0.618,True,True,True,True
27,11816,20,4,0.2,2.304,0.847,True,True,True,True
29,11816,21,9,0.42857142857142855,2.235,1.437,True,True,True,True
34,11816,18,5,0.2777777777777778,2.153,0.772,True,True,True,True
39,11816,19,12,0.631578947368421,2.032,1.801,True,True,True,True
53,11818,14,4,0.2857142857142857,1.452,0.659,True,True,True,False
54,11818,14,5,0.35714285714285715,1.296,0.579,True,True,True,False
56,11818,14,6,0.42857142857142855,1.458,0.969,True,True,True,False
65,11840,16,7,0.4375,1.575,1.025,True,True,True,True
71,11840,19,17,0.8947368421052632,2.038,2.922,True,True,True,True
73,11840,26,17,0.6538461538461539,3.742,2.861,True,True,True,True
75,11840,19,9,0.47368421052631576,2.052,1.349,True,True,True,True
85,11840,16,6,0.375,1.34,0.61,True,True,True,True
86,11840,19,3,0.15789473684210525,2.598,0.877,True,True,True,True
88,11840,16,3,0.1875,1.958,0.745,True,True,True,False
89,11840,15,3,0.2,1.669,0.522,True,True,True,True
102,12089,16,11,0.6875,1.7,0.976,True,True,True,True
107,12089,14,7,0.5,1.107,0.701,True,True,True,False
117,12089,22,12,0.5454545454545454,2.286,1.809,True,True,True,True
129,12100,22,16,0.7272727272727273,2.047,2.008,True,True,True,True
130,12100,23,15,0.6521739130434783,2.675,1.785,True,True,True,True
132,12100,17,13,0.7647058823529411,1.539,2.195,True,True,True,True
140,12101,23,20,0.8695652173913043,2.864,3.174,True,True,True,True
143,12101,17,5,0.29411764705882354,2.157,0.693,True,True,True,True
149,12150,20,4,0.2,2.129,0.956,True,True,True,True
151,12150,24,8,0.3333333333333333,2.924,1.374,True,True,True,True
162,12321,84,0,0.0,6.534,0.602,True,False,False,False
166,12321,28,38,1.3571428571428572,4.092,5.367,True,True,True,True
180,12426,20,4,0.2,2.106,0.503,True,True,True,True
181,12426,19,10,0.5263157894736842,1.867,1.43,True,True,True,False
