# checkpoint=results/bilinear_warmup/pretrained/N6000/seed42/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.2222  bootstrap_ci95=[0.2143, 0.2500]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,3,0.2,1.505,0.939,True,True,True,True
21,11815,17,4,0.23529411764705882,2.092,0.683,True,True,True,False
24,11816,50,8,0.16,5.801,0.521,True,True,True,False
26,11816,16,4,0.25,1.262,0.44,True,True,True,True
27,11816,20,10,0.5,2.115,1.662,True,True,True,True
29,11816,21,3,0.14285714285714285,2.547,0.687,True,True,True,True
34,11816,18,3,0.16666666666666666,1.981,0.496,True,True,True,True
39,11816,19,5,0.2631578947368421,2.327,1.147,True,True,True,True
53,11818,14,3,0.21428571428571427,1.815,0.661,True,True,True,True
54,11818,14,3,0.21428571428571427,1.424,0.672,True,True,True,False
56,11818,-1,-1,nan,0.0,0.0,False,False,False,
65,11840,16,16,1.0,2.095,2.36,True,True,True,False
71,11840,19,2,0.10526315789473684,2.746,0.748,True,True,True,True
73,11840,26,7,0.2692307692307692,3.836,1.561,True,True,True,True
75,11840,19,4,0.21052631578947367,2.359,0.87,True,True,True,True
85,11840,-1,-1,nan,0.0,0.0,False,False,False,
86,11840,19,4,0.21052631578947367,2.549,0.897,True,True,True,True
88,11840,16,4,0.25,1.818,0.737,True,True,True,True
89,11840,15,3,0.2,1.438,0.594,True,True,True,False
102,12089,16,4,0.25,1.897,0.652,True,True,True,True
107,12089,14,4,0.2857142857142857,1.475,0.607,True,True,True,True
117,12089,22,4,0.18181818181818182,2.108,0.555,True,True,True,True
129,12100,22,3,0.13636363636363635,2.872,0.595,True,True,True,True
130,12100,23,8,0.34782608695652173,2.847,1.207,True,True,True,True
132,12100,17,5,0.29411764705882354,2.035,0.764,True,True,True,True
140,12101,23,7,0.30434782608695654,3.161,1.423,True,True,True,False
143,12101,17,10,0.5882352941176471,2.0,1.838,True,True,True,True
149,12150,20,9,0.45,2.722,1.659,True,True,True,True
151,12150,24,7,0.2916666666666667,3.711,1.28,True,True,True,True
162,12321,84,5,0.05952380952380952,6.969,0.486,True,True,True,False
166,12321,28,45,1.6071428571428572,3.141,5.97,True,True,True,True
180,12426,20,7,0.35,2.152,1.281,True,True,True,True
181,12426,19,3,0.15789473684210525,1.808,0.638,True,True,True,True
183,12426,19,4,0.21052631578947367,2.145,0.709,True,True,True,True
193,12483,19,11,0.5789473684210527,2.246,1.265,True,True,True,True
197,12524,18,2,0.1111111111111111,1.607,0.436,True,True,True,False
208,12534,19,2,0.10526315789473684,2.362,0.452,True,True,True,True
218,12534,27,3,0.1111111111111111,4.498,0.637,True,True,True,True
220,12534,27,32,1.1851851851851851,4.442,5.719,True,True,True,False
222,12551,32,25,0.78125,3.815,3.063,True,True,True,True
224,12551,19,2,0.10526315789473684,2.265,0.582,True,True,True,False
232,12551,19,3,0.15789473684210525,2.914,0.78,True,True,True,False
235,12551,13,2,0.15384615384615385,1.296,1.06,True,True,True,True
241,12551,18,4,0.2222222222222222,1.575,0.728,True,True,True,True
248,12776,16,3,0.1875,2.052,0.533,True,True,True,True
251,12776,29,3,0.10344827586206896,4.194,0.675,True,True,True,True
255,12776,28,3,0.10714285714285714,4.29,0.547,True,True,True,True
258,12790,34,31,0.9117647058823529,4.229,3.007,True,True,True,True
261,12790,17,2,0.11764705882352941,2.132,0.685,True,True,True,True
273,12798,17,10,0.5882352941176471,1.92,1.91,True,True,True,True
278,12798,18,2,0.1111111111111111,1.923,0.424,True,True,True,False
284,12798,17,7,0.4117647058823529,1.957,1.308,True,True,True,False
299,12804,20,8,0.4,2.359,1.666,True,True,True,True
307,12839,18,3,0.16666666666666666,2.339,0.937,True,True,True,True
312,12839,15,6,0.4,1.674,1.055,True,True,True,True
315,12863,17,8,0.47058823529411764,1.45,1.812,True,True,True,True
319,12863,18,3,0.16666666666666666,2.016,0.589,True,True,True,True
325,12863,15,3,0.2,1.161,0.562,True,True,True,True
326,12863,15,2,0.13333333333333333,2.002,0.643,True,True,True,True
329,12863,16,4,0.25,1.203,0.769,True,True,True,True
331,12863,27,3,0.1111111111111111,3.498,0.799,True,True,True,True
337,12906,22,4,0.18181818181818182,2.496,0.733,True,True,True,True
340,12906,20,3,0.15,2.677,1.073,True,True,True,False
343,12906,25,12,0.48,3.252,2.248,True,True,True,True
344,12936,44,4,0.09090909090909091,3.609,0.532,True,True,True,False
345,12936,20,4,0.2,2.482,0.635,True,True,True,True
364,12959,16,4,0.25,1.805,0.922,True,True,True,True
365,12959,20,3,0.15,2.241,0.598,True,True,True,True
366,12961,57,10,0.17543859649122806,6.674,0.469,True,True,True,True
369,12961,17,2,0.11764705882352941,1.454,0.557,True,True,True,True
373,12961,16,2,0.125,1.265,0.427,True,True,True,False
380,13012,28,32,1.1428571428571428,2.67,2.902,True,True,True,True
381,13012,20,2,0.1,2.568,0.596,True,True,True,True
384,13012,17,2,0.11764705882352941,1.31,0.42,True,True,True,True
390,13012,27,6,0.2222222222222222,3.456,0.771,True,True,True,True
392,13012,15,18,1.2,1.769,2.748,True,True,True,False
395,13014,16,9,0.5625,1.528,0.729,True,True,True,True
405,13014,20,100,5.0,2.072,21.626,True,False,False,False
406,13014,19,13,0.6842105263157895,1.77,0.876,True,True,True,False
412,13014,30,13,0.43333333333333335,5.904,1.151,True,True,True,False
414,13014,14,35,2.5,1.807,4.828,True,True,True,False
419,13016,17,3,0.17647058823529413,1.421,0.434,True,True,True,True
420,13016,17,3,0.17647058823529413,1.76,0.787,True,True,True,True
425,13029,17,3,0.17647058823529413,1.664,0.717,True,True,True,True
