# checkpoint=results/morph_warmup/pretrained/N4000/seed1/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.2941  bootstrap_ci95=[0.2800, 0.3158]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,22,1.4666666666666666,1.569,2.989,True,True,True,True
21,11815,17,3,0.17647058823529413,1.708,0.575,True,True,True,False
24,11816,50,0,0.0,6.247,0.554,True,False,False,False
26,11816,16,14,0.875,1.489,2.366,True,True,True,True
27,11816,20,5,0.25,1.983,0.646,True,True,True,False
29,11816,21,9,0.42857142857142855,2.387,2.014,True,True,True,True
34,11816,18,4,0.2222222222222222,1.886,0.895,True,True,True,True
39,11816,19,5,0.2631578947368421,1.886,0.901,True,True,True,True
53,11818,14,4,0.2857142857142857,1.013,0.611,True,True,True,False
54,11818,14,3,0.21428571428571427,1.635,0.658,True,True,True,False
56,11818,14,6,0.42857142857142855,1.396,0.656,True,True,True,False
65,11840,16,3,0.1875,1.482,0.511,True,True,True,True
71,11840,19,8,0.42105263157894735,1.747,0.929,True,True,True,True
73,11840,-1,-1,nan,0.0,0.0,False,False,False,
75,11840,19,17,0.8947368421052632,1.764,3.286,True,True,True,True
85,11840,16,4,0.25,1.708,0.867,True,True,True,True
86,11840,19,0,0.0,2.28,0.575,True,False,False,False
88,11840,16,2,0.125,1.233,0.409,True,True,True,True
89,11840,15,4,0.26666666666666666,1.78,0.628,True,True,True,True
102,12089,16,8,0.5,1.562,0.74,True,True,True,True
107,12089,14,6,0.42857142857142855,1.061,0.745,True,True,True,False
117,12089,22,4,0.18181818181818182,2.565,0.807,True,True,True,True
129,12100,22,0,0.0,2.367,0.55,True,False,False,False
130,12100,23,0,0.0,2.077,0.389,True,False,False,False
132,12100,17,3,0.17647058823529413,1.755,0.579,True,True,True,False
140,12101,23,7,0.30434782608695654,2.243,1.128,True,True,True,False
143,12101,17,8,0.47058823529411764,1.538,0.595,True,True,True,False
149,12150,-1,-1,nan,0.0,0.0,False,False,False,
151,12150,24,11,0.4583333333333333,4.312,1.982,True,True,True,True
162,12321,84,0,0.0,7.079,0.509,True,False,False,False
166,12321,-1,-1,nan,0.0,0.0,False,False,False,
180,12426,20,4,0.2,2.487,0.755,True,True,True,False
181,12426,19,2,0.10526315789473684,1.744,0.603,True,True,True,False
183,12426,19,5,0.2631578947368421,2.68,1.09,True,True,True,False
193,12483,19,7,0.3684210526315789,2.362,0.607,True,True,True,True
197,12524,18,4,0.2222222222222222,1.782,0.62,True,True,True,True
208,12534,19,0,0.0,2.35,0.588,True,False,False,False
218,12534,27,4,0.14814814814814814,3.928,0.794,True,True,True,True
220,12534,27,3,0.1111111111111111,3.6,0.731,True,True,True,True
