# checkpoint=results/morph_warmup/random/N4500/seed1/morphgse_best.pth
# n_pairs=1000, seed=42
# median_ratio=0.3333  bootstrap_ci95=[0.3158, 0.3571]  n_boot=1000
idx,shot_id,iters_cold,iters_warm,ratio,t_cold_s,t_warm_s,converged_cold,converged_warm,converged_both,psi_consistent
19,11815,15,18,1.2,1.593,2.786,True,True,True,True
21,11815,17,11,0.6470588235294118,2.079,1.795,True,True,True,True
24,11816,50,0,0.0,7.791,0.607,True,False,False,False
26,11816,16,7,0.4375,1.362,0.741,True,True,True,True
27,11816,20,4,0.2,2.158,0.706,True,True,True,True
29,11816,21,14,0.6666666666666666,1.927,1.71,True,True,True,True
34,11816,18,5,0.2777777777777778,1.433,0.638,True,True,True,True
39,11816,19,8,0.42105263157894735,2.399,1.176,True,True,True,False
53,11818,14,14,1.0,1.31,1.749,True,True,True,True
54,11818,14,5,0.35714285714285715,1.422,0.883,True,True,True,True
56,11818,14,5,0.35714285714285715,1.325,1.014,True,True,True,False
65,11840,16,7,0.4375,1.713,0.51,True,True,True,True
71,11840,19,16,0.8421052631578947,2.525,1.804,True,True,True,True
73,11840,26,12,0.46153846153846156,3.973,2.384,True,True,True,True
75,11840,19,18,0.9473684210526315,2.222,3.506,True,True,True,True
85,11840,16,2,0.125,1.928,0.781,True,True,True,True
86,11840,19,4,0.21052631578947367,2.389,0.842,True,True,True,True
88,11840,16,7,0.4375,1.95,1.311,True,True,True,False
89,11840,15,7,0.4666666666666667,1.679,1.453,True,True,True,True
102,12089,16,0,0.0,1.935,0.51,True,False,False,False
107,12089,14,9,0.6428571428571429,1.139,1.004,True,True,True,False
117,12089,22,11,0.5,2.414,1.504,True,True,True,True
129,12100,22,3,0.13636363636363635,3.201,0.712,True,True,True,True
130,12100,23,4,0.17391304347826086,1.868,0.547,True,True,True,True
132,12100,17,3,0.17647058823529413,1.586,0.49,True,True,True,False
140,12101,23,7,0.30434782608695654,3.024,1.706,True,True,True,False
143,12101,17,5,0.29411764705882354,1.995,0.856,True,True,True,True
149,12150,20,18,0.9,3.101,2.473,True,True,True,True
151,12150,24,3,0.125,2.873,0.763,True,True,True,True
162,12321,84,0,0.0,7.944,0.505,True,False,False,False
166,12321,28,26,0.9285714285714286,5.426,4.521,True,True,True,True
180,12426,-1,-1,nan,0.0,0.0,False,False,False,
181,12426,19,17,0.8947368421052632,1.737,2.84,True,True,True,True
183,12426,19,0,0.0,2.178,0.647,True,False,False,False
193,12483,19,14,0.7368421052631579,2.133,1.513,True,True,True,False
197,12524,18,2,0.1111111111111111,2.12,0.671,True,True,True,False
208,12534,19,7,0.3684210526315789,1.819,1.385,True,True,True,True
218,12534,27,9,0.3333333333333333,3.55,1.355,True,True,True,False
220,12534,27,8,0.2962962962962963,3.723,1.435,True,True,True,True
222,12551,32,0,0.0,2.993,0.565,True,False,False,False
224,12551,19,7,0.3684210526315789,2.034,1.268,True,True,True,True
232,12551,19,3,0.15789473684210525,2.743,1.241,True,True,True,False
235,12551,13,6,0.46153846153846156,1.07,0.882,True,True,True,False
241,12551,18,6,0.3333333333333333,2.091,1.043,True,True,True,False
248,12776,16,12,0.75,2.01,1.897,True,True,True,False
251,12776,29,9,0.3103448275862069,4.964,1.299,True,True,True,True
255,12776,28,8,0.2857142857142857,3.446,1.556,True,True,True,True
258,12790,-1,-1,nan,0.0,0.0,False,False,False,
261,12790,-1,-1,nan,0.0,0.0,False,False,False,
273,12798,17,0,0.0,1.667,0.587,True,False,False,False
278,12798,18,10,0.5555555555555556,2.263,1.701,True,True,True,False
284,12798,17,8,0.47058823529411764,1.741,0.815,True,True,True,False
299,12804,20,0,0.0,2.141,0.532,True,False,False,False
307,12839,18,6,0.3333333333333333,1.941,0.955,True,True,True,True
312,12839,15,7,0.4666666666666667,2.029,0.828,True,True,True,True
315,12863,-1,-1,nan,0.0,0.0,False,False,False,
319,12863,18,5,0.2777777777777778,2.278,0.893,True,True,True,False
325,12863,15,6,0.4,1.442,0.769,True,True,True,True
326,12863,15,4,0.26666666666666666,1.715,0.619,True,True,True,False
329,12863,16,5,0.3125,1.635,0.934,True,True,True,True
331,12863,27,5,0.18518518518518517,4.524,1.325,True,True,True,True
337,12906,22,7,0.3181818181818182,2.616,0.922,True,True,True,True
340,12906,20,5,0.25,2.194,0.711,True,True,True,True
343,12906,25,10,0.4,3.146,1.321,True,True,True,True
344,12936,44,0,0.0,3.431,0.592,True,False,False,False
345,12936,20,8,0.4,2.312,0.886,True,True,True,False
364,12959,16,4,0.25,1.649,0.774,True,True,True,True
365,12959,20,3,0.15,2.281,0.554,True,True,True,True
366,12961,57,0,0.0,7.205,0.499,True,False,False,False
